CIA - The World Factbook --  GDP - composition by sector   

This entry gives the percentage contribution of agriculture, industry, and services to total GDP. The distribution will total less than 100 percent if the data are incomplete.

| Rank | country | (%) | Date of Information |
| 257 | Hungary | 35.70 | 2010 est. |
| 258 | Papua New Guinea | 35.70 | 2010 est. |
| 259 | Slovakia | 35.60 | 2010 est. |
| 260 | Saudi Arabia | 35.40 | 2010 est. |
| 261 | Nigeria | 35.20 | 2010 est. |
| 262 | Venezuela | 34.90 | 2010 est. |
| 263 | Lesotho | 34.60 | 2010 est. |
| 264 | Tunisia | 34.60 | 2010 est. |
| 265 | Russia | 33.80 | 2010 est. |
| 266 | Ghana | 33.70 | 2010 est. |
| 267 | Zambia | 33.70 | 2010 est. |
| 268 | Libya | 33.60 | 2010 est. |
| 269 | Malawi | 33.40 | 2010 est. |
| 270 | Aruba | 33.30 | 2002 est. |
| 271 | Mexico | 33.30 | 2010 est. |
| 272 | Benin | 33.20 | 2007 est. |
| 273 | Azerbaijan | 33.10 | 2010 est. |
| 274 | Nepal | 33.00 | FY09 est. |
| 275 | Peru | 33.00 | 2010 est. |
| 276 | Ecuador | 32.90 | 2010 est. |
| 277 | Nigeria | 32.90 | 2010 est. |
| 278 | Dominica | 32.80 | 2004 est. |
| 279 | Gabon | 32.80 | 2010 est. |
| 280 | Namibia | 32.70 | 2010 est. |
| 281 | Israel | 32.60 | 2010 est. |
| 282 | Ukraine | 32.30 | 2010 est. |
| 283 | Uzbekistan | 32.30 | 2010 est. |
| 284 | Papua New Guinea | 32.20 | 2010 est. |
| 285 | Timor-Leste | 32.20 | 2005 |
| 286 | Korea, North | 32.10 | 2002 est. |
| 287 | Sudan | 32.10 | 2010 est. |
| 288 | Papua New Guinea | 32.10 | 2010 est. |
| 289 | Congo, Republic of the | 32.00 | 2010 est. |
| 290 | Greenland | 31.90 | 2007 est. |
| 291 | Nigeria | 31.90 | 2010 est. |
| 292 | Poland | 31.80 | 2010 est. |
| 293 | Laos | 31.70 | 2010 est. |
| 294 | Philippines | 31.70 | 2010 est. |
| 295 | Marshall Islands | 31.70 | 2004 est. |
| 296 | Argentina | 31.60 | 2010 est. |
| 297 | Burundi | 31.60 | 2010 est. |
| 298 | Morocco | 31.60 | 2010 est. |
| 299 | Armenia | 31.40 | 2010 est. |
| 300 | South Africa | 31.20 | 2010 est. |
| 301 | Taiwan | 31.10 | 2010 est. |
| 302 | Afghanistan | 31.00 | 2008 est. |
| 303 | Sierra Leone | 31.00 | 2005 est. |
| 304 | Slovenia | 31.00 | 2010 est. |
| 305 | Cameroon | 30.90 | 2010 est. |
| 306 | Seychelles | 30.80 | 2009 est. |
| 307 | Jordan | 30.30 | 2010 est. |
| 308 | Algeria | 30.20 | 2010 est. |
| 309 | Burkina Faso | 30.10 | 2009 est. |
| 310 | Gambia, The | 30.10 | 2010 est. |
| 311 | Cambodia | 30.00 | 2007 est. |
| 312 | Turkmenistan | 30.00 | 2010 est. |
| 313 | Laos | 29.80 | 2010 est. |
| 314 | Sri Lanka | 29.80 | 2010 est. |
| 315 | Jamaica | 29.70 | 2010 est. |
| 316 | Macedonia | 29.60 | 2010 est. |
| 317 | Mongolia | 29.50 | 2009 est. |
| 318 | Austria | 29.40 | 2010 est. |
| 319 | El Salvador | 29.10 | 2010 est. |
| 320 | Finland | 29.10 | 2010 est. |
| 321 | Belize | 29.00 | 2008 est. |
| 322 | Cambodia | 29.00 | 2007 est. |
| 323 | Sudan | 29.00 | 2010 est. |
| 324 | Faroe Islands | 29.00 | 2007 est. |
| 325 | Micronesia, Federated States of | 28.90 | 2004 est. |
| 326 | Mozambique | 28.80 | 2010 est. |
| 327 | Bangladesh | 28.70 | 2010 est. |
| 328 | Estonia | 28.70 | 2010 est. |
| 329 | India | 28.60 | 2010 est. |
| 330 | Guinea | 28.50 | 2010 est. |
| 331 | Cote d'Ivoire | 28.20 | 2010 est. |
| 332 | Germany | 27.90 | 2010 est. |
| 333 | Bulgaria | 27.60 | 2009 est. |
| 334 | Lithuania | 27.60 | 2010 est. |
| 335 | Switzerland | 27.50 | 2010 est. |
| 336 | Iraq | 27.30 | 2010 est. |
| 337 | Croatia | 27.20 | 2010 est. |
| 338 | Singapore | 27.20 | 2010 est. |
| 339 | Togo | 27.20 | 2009 est. |
| 340 | Tuvalu | 27.20 | 2002 |
| 341 | Georgia | 27.10 | 2010 est. |
| 342 | Honduras | 26.90 | 2010 est. |
| 343 | Niue | 26.90 | 2003 |
| 344 | Syria | 26.80 | 2010 est. |
| 345 | Madagascar | 26.50 | 2010 est. |
| 346 | Nicaragua | 26.50 | 2010 est. |
| 347 | Brazil | 26.40 | 2010 est. |
| 348 | Canada | 26.40 | 2009 est. |
| 349 | Sweden | 26.10 | 2010 est. |
| 350 | Afghanistan | 26.00 | 2008 est. |
| 351 | Guinea-Bissau | 26.00 | 1999 est. |
| 352 | Mozambique | 26.00 | 2010 est. |
| 353 | Saint Vincent and the Grenadines | 26.00 | 2001 est. |
| 354 | Congo, Democratic Republic of the | 26.00 | 2008 est. |
| 355 | Vanuatu | 26.00 | 2000 est. |
| 356 | Bosnia and Herzegovina | 25.90 | 2010 est. |
| 357 | Guinea | 25.80 | 2010 est. |
| 358 | Saint Kitts and Nevis | 25.80 | 2001 |
| 359 | Turkey | 25.70 | 2010 est. |
| 360 | Spain | 25.50 | 2010 est. |
| 361 | Togo | 25.40 | 2009 est. |
| 362 | Brunei | 25.30 | 2008 est. |
| 363 | European Union | 25.20 | 2010 est. |
| 364 | Central African Republic | 25.00 | 2001 est. |
| 365 | Kyrgyzstan | 25.00 | 2010 est. |
| 366 | Tonga | 25.00 | FY05/06 est. |
| 367 | Somalia | 25.00 | 2005 est. |
| 368 | Italy | 24.90 | 2010 est. |
| 369 | Netherlands | 24.90 | 2010 est. |
| 370 | Australia | 24.80 | 2010 est. |
| 371 | Ghana | 24.70 | 2010 est. |
| 372 | Guyana | 24.70 | 2010 est. |
| 373 | Iceland | 24.70 | 2010 est. |
| 374 | Angola | 24.60 | 2008 est. |
| 375 | Mauritius | 24.60 | 2010 est. |
| 376 | Kyrgyzstan | 24.60 | 2010 est. |
| 377 | Uganda | 24.50 | 2010 est. |
| 378 | Guatemala | 24.40 | 2010 est. |
| 379 | Suriname | 24.40 | 2005 est. |
| 380 | Guyana | 24.30 | 2010 est. |
| 381 | Kiribati | 24.20 | 2004 |
| 382 | New Zealand | 24.00 | 2010 est. |
| 383 | Zimbabwe | 24.00 | 2010 est. |
| 384 | Pakistan | 23.60 | 2010 est. |
| 385 | Uganda | 23.60 | 2010 est. |
| 386 | Niue | 23.50 | 2003 |
| 387 | Montserrat | 23.10 | 1999 est. |
| 388 | Haiti | 23.00 | 2009 est. |
| 389 | Portugal | 23.00 | 2010 est. |
| 390 | Costa Rica | 22.90 | 2010 est. |
| 391 | Sao Tome and Principe | 22.90 | 2010 est. |
| 392 | Denmark | 22.80 | 2010 est. |
| 393 | Uruguay | 22.80 | 2010 est. |
| 394 | Japan | 22.80 | 2010 est. |
| 395 | Cuba | 22.70 | 2010 est. |
| 396 | Kosovo | 22.60 | 2010 est. |
| 397 | Serbia | 22.60 | 2010 est. |
| 398 | Tajikistan | 22.60 | 2010 est. |
| 399 | United States | 22.20 | 2010 est. |
| 400 | Belgium | 22.10 | 2010 est. |
| 401 | United Kingdom | 22.10 | 2010 est. |
| 402 | Antigua and Barbuda | 22.00 | 2002 est. |
| 403 | Kenya | 22.00 | 2010 est. |
| 404 | Armenia | 22.00 | 2010 est. |
| 405 | Pakistan | 21.80 | 2010 est. |
| 406 | Paraguay | 21.80 | 2010 est. |
| 407 | Malawi | 21.70 | 2010 est. |
| 408 | Burundi | 21.40 | 2010 est. |
| 409 | Senegal | 21.40 | 2010 est. |
| 410 | Cote d'Ivoire | 21.30 | 2010 est. |
| 411 | Albania | 21.20 | 2010 est. |
| 412 | Uzbekistan | 21.20 | 2010 est. |
| 413 | Mongolia | 21.20 | 2009 est. |
| 414 | Qatar | 21.10 | 2010 est. |
| 415 | Dominican Republic | 21.00 | 2010 est. |
| 416 | Sierra Leone | 21.00 | 2005 est. |
| 417 | Korea, North | 20.90 | 2002 est. |
| 418 | Burkina Faso | 20.70 | 2009 est. |
| 419 | Latvia | 20.60 | 2010 est. |
| 420 | Vietnam | 20.50 | 2010 est. |
| 421 | Eritrea | 20.40 | 2010 est. |
| 422 | French Polynesia | 20.40 | 2005 |
| 423 | Moldova | 20.10 | 2010 est. |
| 424 | Burma | 20.00 | 2010 est. |
| 425 | Haiti | 20.00 | 2009 est. |
| 426 | Cameroon | 20.00 | 2010 est. |
| 427 | Central African Republic | 20.00 | 2001 est. |
| 428 | Zambia | 19.70 | 2010 est. |
| 429 | Albania | 19.50 | 2010 est. |
| 430 | Zimbabwe | 19.50 | 2010 est. |
| 431 | France | 19.20 | 2010 est. |
| 432 | Tajikistan | 19.20 | 2010 est. |
| 433 | Virgin Islands | 19.00 | 2003 est. |
| 434 | Cyprus | 18.60 | 2010 est. |
| 435 | Bangladesh | 18.40 | 2010 est. |
| 436 | Sint Maarten | 18.30 | 2008 est. |
| 437 | Paraguay | 18.20 | 2010 est. |
| 438 | Tanzania | 18.10 | 2010 est. |
| 439 | Anguilla | 18.00 | 2002 est. |
| 440 | Grenada | 18.00 | 2003 |
| 441 | Dominica | 17.70 | 2004 est. |
| 442 | Liberia | 17.70 | 2002 est. |
| 443 | Bhutan | 17.60 | 2006 |
| 444 | Greece | 17.60 | 2010 est. |
| 445 | Syria | 17.60 | 2010 est. |
| 446 | Nicaragua | 17.60 | 2010 est. |
| 447 | Malta | 17.40 | 2007 est. |
| 448 | Morocco | 17.10 | 2010 est. |
| 449 | Mali | 17.00 | 2001 est. |
| 450 | Tonga | 17.00 | FY05/06 est. |
| 451 | Niger | 17.00 | 2001 |
| 452 | Belize | 16.90 | 2008 est. |
| 453 | Maldives | 16.90 | 2009 est. |
| 454 | Madagascar | 16.70 | 2010 est. |
| 455 | Panama | 16.60 | 2010 est. |
| 456 | Tuvalu | 16.60 | 2002 |
| 457 | Gambia, The | 16.30 | 2010 est. |
| 458 | Moldova | 16.30 | 2010 est. |
| 459 | Cape Verde | 16.20 | 2010 est. |
| 460 | India | 16.10 | 2010 est. |
| 461 | Barbados | 16.00 | 2000 est. |
| 462 | Faroe Islands | 16.00 | 2007 est. |
| 463 | Kenya | 16.00 | 2010 est. |
| 464 | Lebanon | 15.90 | 2010 est. |
| 465 | Micronesia, Federated States of | 15.20 | 2004 est. |
| 466 | Cook Islands | 15.10 | 2004 |
| 467 | Curacao | 15.00 | 2000 est. |
| 468 | Nepal | 15.00 | FY09 est. |
| 469 | Saint Lucia | 15.00 | 2005 est. |
| 470 | Saint Martin | 15.00 | 2000 |
| 471 | New Caledonia | 15.00 | 2003 |
| 472 | Djibouti | 14.90 | 2006 |
| 473 | Indonesia | 14.90 | 2010 est. |
| 474 | Marshall Islands | 14.90 | 2004 est. |
| 475 | Senegal | 14.90 | 2010 est. |
| 476 | Bahamas, The | 14.70 | 2001 est. |
| 477 | Sao Tome and Principe | 14.70 | 2010 est. |
| 478 | Benin | 14.50 | 2007 est. |
| 479 | Rwanda | 14.30 | 2010 est. |
| 480 | West Bank | 14.00 | 2008 est. |
| 481 | Ethiopia | 13.70 | 2010 est. |
| 482 | Philippines | 13.70 | 2010 est. |
| 483 | Luxembourg | 13.60 | 2007 est. |
| 484 | Egypt | 13.50 | 2010 est. |
| 485 | Fiji | 13.50 | 2004 est. |
| 486 | Guatemala | 13.30 | 2010 est. |
| 487 | Samoa | 13.10 | 2004 est. |
| 488 | Isle of Man | 13.00 | 2000 est. |
| 489 | Serbia | 13.00 | 2010 est. |
| 490 | Kosovo | 12.90 | 2010 est. |
| 491 | Romania | 12.80 | 2010 est. |
| 492 | Timor-Leste | 12.80 | 2005 |
| 493 | Sri Lanka | 12.60 | 2010 est. |
| 494 | Mauritania | 12.50 | 2008 est. |
| 495 | Honduras | 12.40 | 2010 est. |
| 496 | Macedonia | 12.10 | 2010 est. |
| 497 | Guinea-Bissau | 12.00 | 1999 est. |
| 498 | Vanuatu | 12.00 | 2000 est. |
| 499 | Palau | 12.00 | 2003 |
| 500 | Eritrea | 11.80 | 2010 est. |
| 501 | Samoa | 11.60 | 2004 est. |
| 502 | Dominican Republic | 11.50 | 2010 est. |
| 503 | Bolivia | 11.00 | 2010 est. |
| 504 | Solomon Islands | 11.00 | 2005 est. |
| 505 | El Salvador | 11.00 | 2010 est. |
| 506 | Iran | 11.00 | 2010 est. |
| 507 | Georgia | 11.00 | 2010 est. |
| 508 | Suriname | 10.80 | 2005 est. |
| 509 | British Virgin Islands | 10.70 | 1996 est. |
| 510 | Tunisia | 10.60 | 2010 est. |
| 511 | Thailand | 10.40 | 2010 est. |
| 512 | Turkmenistan | 10.20 | 2010 est. |
| 513 | Bermuda | 10.00 | 2002 est. |
| 514 | Somalia | 10.00 | 2005 est. |
| 515 | Saint Vincent and the Grenadines | 10.00 | 2001 est. |
| 516 | Guernsey | 10.00 | 2000 |
| 517 | Bosnia and Herzegovina | 9.80 | 2010 est. |
| 518 | Ukraine | 9.80 | 2010 est. |
| 519 | Iraq | 9.70 | 2010 est. |
| 520 | Angola | 9.60 | 2008 est. |
| 521 | Cook Islands | 9.60 | 2004 |
| 522 | China | 9.60 | 2010 est. |
| 523 | Colombia | 9.30 | 2010 est. |
| 524 | Uruguay | 9.30 | 2010 est. |
| 525 | Malaysia | 9.10 | 2010 est. |
| 526 | Belarus | 9.00 | 2010 est. |
| 527 | Namibia | 9.00 | 2010 est. |
| 528 | Cape Verde | 9.00 | 2010 est. |
| 529 | Fiji | 8.90 | 2004 est. |
| 530 | Kiribati | 8.90 | 2004 |
| 531 | New Caledonia | 8.80 | 2003 |
| 532 | Turkey | 8.80 | 2010 est. |
| 533 | Swaziland | 8.60 | 2010 est. |
| 534 | Argentina | 8.50 | 2010 est. |
| 535 | Algeria | 8.30 | 2010 est. |
| 536 | Yemen | 8.20 | 2010 est. |
| 537 | Liechtenstein | 8.00 | 2007 |
| 538 | Hong Kong | 7.60 | 2010 est. |
| 539 | Bulgaria | 7.50 | 2009 est. |
| 540 | Lesotho | 7.10 | 2010 est. |
| 541 | Chad | 7.00 | 2010 est. |
| 542 | Croatia | 6.80 | 2010 est. |
| 543 | Ecuador | 6.80 | 2010 est. |
| 544 | Costa Rica | 6.30 | 2010 est. |
| 545 | Palau | 6.20 | 2003 |
| 546 | Brazil | 6.10 | 2010 est. |
| 547 | Barbados | 6.00 | 2000 est. |
| 548 | Kazakhstan | 6.00 | 2009 est. |
| 549 | Panama | 5.80 | 2010 est. |
| 550 | Peru | 5.80 | 2010 est. |
| 551 | Jamaica | 5.70 | 2010 est. |
| 552 | Chile | 5.60 | 2009 est. |
| 553 | Maldives | 5.60 | 2009 est. |
| 554 | Azerbaijan | 5.50 | 2010 est. |
| 555 | Iceland | 5.50 | 2010 est. |
