CIA - The World Factbook --  GDP - composition by sector   

This entry gives the percentage contribution of agriculture, industry, and services to total GDP. Agriculture includes farming, fishing, and forestry. Industry includes mining, manufacturing, energy production, and construction. Services cover government activities, communications, transportation, finance, and all other private economic activities that do not produce material goods. The distribution will total less than 100 percent if the data are incomplete.

| Rank | country | (%) | Date of Information |
| 287 | Somalia | 32.50 | 2008 est. |
| 288 | Laos | 32.40 | 2010 est. |
| 289 | Nigeria | 32.00 | 2010 est. |
| 290 | Guinea-Bissau | 32.00 | 2010 est. |
| 291 | Greenland | 31.90 | 2007 est. |
| 292 | Papua New Guinea | 31.90 | 2010 est. |
| 293 | Marshall Islands | 31.70 | 2004 est. |
| 294 | Central African Republic | 31.70 | 2010 est. |
| 295 | Morocco | 31.60 | 2010 est. |
| 296 | Burundi | 31.60 | 2010 est. |
| 297 | Argentina | 31.60 | 2010 est. |
| 298 | Afghanistan | 31.60 | 2008 est. |
| 299 | Korea, North | 31.50 | 2010 est. |
| 300 | Cameroon | 31.40 | 2010 est. |
| 301 | Slovenia | 31.20 | 2010 est. |
| 302 | Taiwan | 31.10 | 2010 est. |
| 303 | Solomon Islands | 31.10 | 2010 est. |
| 304 | South Africa | 30.80 | 2010 est. |
| 305 | El Salvador | 30.70 | 2010 est. |
| 306 | Libya | 30.50 | 2010 est. |
| 307 | Jordan | 30.30 | 2010 est. |
| 308 | Malawi | 30.20 | 2010 est. |
| 309 | Algeria | 30.10 | 2010 est. |
| 310 | Bulgaria | 30.10 | 2010 est. |
| 311 | Guinea | 30.00 | 2010 est. |
| 312 | Nigeria | 30.00 | 2010 est. |
| 313 | Jamaica | 30.00 | 2010 est. |
| 314 | Ghana | 29.90 | 2010 est. |
| 315 | Iraq | 29.80 | 2010 est. |
| 316 | Macedonia | 29.50 | 2010 est. |
| 317 | Azerbaijan | 29.40 | 2010 est. |
| 318 | Sri Lanka | 29.40 | 2010 est. |
| 319 | Madagascar | 29.30 | 2010 est. |
| 320 | Austria | 29.30 | 2010 est. |
| 321 | Laos | 29.20 | 2010 est. |
| 322 | Estonia | 29.10 | 2010 est. |
| 323 | Finland | 29.00 | 2010 est. |
| 324 | Ireland | 29.00 | 2009 est. |
| 325 | Faroe Islands | 29.00 | 2007 est. |
| 326 | Micronesia, Federated States of | 28.90 | 2004 est. |
| 327 | Mozambique | 28.80 | 2010 est. |
| 328 | Grenada | 28.80 | 2010 est. |
| 329 | Georgia | 28.70 | 2010 est. |
| 330 | Bangladesh | 28.50 | 2010 est. |
| 331 | Tanzania | 28.40 | 2010 est. |
| 332 | Gambia, The | 28.30 | 2010 est. |
| 333 | Dominican Republic | 28.30 | 2010 est. |
| 334 | Singapore | 28.30 | 2010 est. |
| 335 | Qatar | 28.10 | 2010 est. |
| 336 | Cote d'Ivoire | 28.00 | 2010 est. |
| 337 | Kyrgyzstan | 28.00 | 2010 est. |
| 338 | Timor-Leste | 27.90 | 2010 est. |
| 339 | Lithuania | 27.90 | 2010 est. |
| 340 | Germany | 27.80 | 2010 est. |
| 341 | Syria | 27.30 | 2010 est. |
| 342 | Switzerland | 27.20 | 2010 est. |
| 343 | Tuvalu | 27.20 | 2002 |
| 344 | Brunei | 27.00 | 2010 est. |
| 345 | Niue | 26.90 | 2003 |
| 346 | Brazil | 26.80 | 2010 est. |
| 347 | Congo, Democratic Republic of the | 26.70 | 2010 est. |
| 348 | Turkey | 26.70 | 2010 est. |
| 349 | Sierra Leone | 26.70 | 2010 est. |
| 350 | Sweden | 26.60 | 2010 est. |
| 351 | Anguilla | 26.60 | 2010 est. |
| 352 | Uganda | 26.50 | 2010 est. |
| 353 | Honduras | 26.50 | 2010 est. |
| 354 | New Caledonia | 26.50 | 2010 est. |
| 355 | Mozambique | 26.40 | 2010 est. |
| 356 | India | 26.30 | 2010 est. |
| 357 | Canada | 26.30 | 2010 est. |
| 358 | Afghanistan | 26.30 | 2008 est. |
| 359 | Spain | 26.00 | 2010 est. |
| 360 | Nicaragua | 25.90 | 2010 est. |
| 361 | Bosnia and Herzegovina | 25.90 | 2010 est. |
| 362 | Croatia | 25.70 | 2010 est. |
| 363 | Australia | 25.50 | 2010 est. |
| 364 | Pakistan | 25.40 | 2010 est. |
| 365 | Italy | 25.30 | 2010 est. |
| 366 | Saint Vincent and the Grenadines | 25.20 | 2010 est. |
| 367 | European Union | 25.00 | 2010 est. |
| 368 | Haiti | 25.00 | 2010 est. |
| 369 | Japan | 24.90 | 2010 est. |
| 370 | Paraguay | 24.90 | 2010 est. |
| 371 | Iceland | 24.70 | 2010 est. |
| 372 | Angola | 24.60 | 2008 est. |
| 373 | Netherlands | 24.40 | 2010 est. |
| 374 | New Zealand | 24.40 | 2010 est. |
| 375 | Zimbabwe | 24.40 | 2010 est. |
| 376 | Suriname | 24.40 | 2005 est. |
| 377 | Guyana | 24.40 | 2010 est. |
| 378 | Fiji | 24.40 | 2010 est. |
| 379 | Kiribati | 24.20 | 2004 |
| 380 | Mauritius | 24.10 | 2010 est. |
| 381 | Guyana | 24.00 | 2010 est. |
| 382 | Tanzania | 24.00 | 2010 est. |
