CIA - The World Factbook --  INFLATION RATE (CONSUMER PRICES)

Inflation rate (consumer prices) compares the annual percent change in consumer prices with the previous year's consumer prices.

| Rank | Country | (%) | Date of Information |
| 193 | Colombia | 7.50 | 2016 est. |
| 194 | Turkey | 7.80 | 2016 est. |
| 195 | Swaziland | 7.80 | 2016 est. |
| 196 | Tajikistan | 8.00 | 2016 est. |
| 197 | Nauru | 8.20 | 2016 est. |
| 198 | Guinea | 8.20 | 2016 est. |
| 199 | Iran | 8.60 | 2016 est. |
| 200 | Brazil | 8.70 | 2016 est. |
| 201 | Nepal | 8.80 | 2016 est. |
| 202 | Liberia | 8.80 | 2016 est. |
| 203 | Uruguay | 9.60 | 2016 est. |
| 204 | Sierra Leone | 10.90 | 2016 est. |
| 205 | Turkmenistan | 11.00 | 2016 est. |
| 206 | Eritrea | 11.80 | 2016 est. |
| 207 | Belarus | 11.80 | 2016 est. |
| 208 | Uzbekistan | 12.00 | 2016 est. |
| 209 | Yemen | 12.20 | 2016 est. |
| 210 | Azerbaijan | 12.60 | 2016 est. |
| 211 | Haiti | 13.80 | 2016 est. |
| 212 | Egypt | 13.80 | 2016 est. |
| 213 | Ukraine | 13.90 | 2016 est. |
| 214 | Kazakhstan | 14.60 | 2016 est. |
| 215 | Nigeria | 15.70 | 2016 est. |
| 216 | Ghana | 17.50 | 2016 est. |
| 217 | Sudan | 17.60 | 2016 est. |
| 218 | Zambia | 17.90 | 2016 est. |
| 219 | Mozambique | 19.90 | 2016 est. |
| 220 | Malawi | 21.70 | 2016 est. |
| 221 | Libya | 25.00 | 2016 est. |
| 222 | Angola | 32.40 | 2016 est. |
| 223 | Argentina | 42.00 | 2016 est. |
| 224 | Syria | 43.90 | 2016 est. |
| 225 | Suriname | 55.50 | 2016 est. |
  226    South Sudan                                             
  227    Venezuela                                               


