CIA - The World Factbook --  Central bank discount rate   

This entry provides the annualized interest rate a country's central bank charges commercial, depository banks for loans to meet temporary shortages of funds.

| Rank | country | (%) | Date of Information |
| 56 | Armenia | 7.25 | 2 December 2008 |
| 57 | Peru | 7.25 | 31 December 2008 |
| 58 | Papua New Guinea | 7.00 | 31 December 2008 |
| 59 | Guyana | 6.75 | 31 December 2008 |
| 60 | Anguilla | 6.50 | 31 December 2008 |
| 61 | Dominica | 6.50 | 31 December 2008 |
| 62 | Macedonia | 6.50 | 31 December 2008 |
| 63 | Saint Lucia | 6.50 | 31 December 2008 |
| 64 | Saint Vincent and the Grenadines | 6.50 | 31 December 2008 |
| 65 | Saint Kitts and Nevis | 6.50 | 31 December 2008 |
| 66 | Nepal | 6.50 | 31 December 2009 |
| 67 | Montserrat | 6.50 | 31 December 2008 |
| 68 | Grenada | 6.50 | 31 December 2008 |
| 69 | Antigua and Barbuda | 6.50 | 31 December 2008 |
| 70 | Fiji | 6.32 | 31 December 2008 |
| 71 | Albania | 6.25 | 31 December 2008 |
| 72 | Norway | 6.25 | 31 December 2007 |
| 73 | Jordan | 6.25 | 31 December 2008 |
| 74 | India | 6.00 | 31 December 2008 |
| 75 | Latvia | 6.00 | 31 December 2008 |
| 76 | Philippines | 6.00 | 31 December 2008 |
| 77 | Vanuatu | 6.00 | 31 December 2008 |
| 78 | Bulgaria | 5.77 | 31 December 2008 |
| 79 | Colombia | 5.50 | 31 December 2009 |
| 80 | Qatar | 5.50 | 31 December 2008 |
| 81 | Comoros | 5.36 | 31 December 2008 |
| 82 | Bahamas, The | 5.25 | 31 December 2008 |
| 83 | Cambodia | 5.25 | 31 December 2007 |
| 84 | Seychelles | 5.13 | 31 December 2007 |
| 85 | Aruba | 5.00 | 31 December 2008 |
| 86 | Bangladesh | 5.00 | 31 December 2008 |
| 87 | Libya | 5.00 | 31 December 2008 |
| 88 | Syria | 5.00 | 31 December 2008 |
| 89 | Poland | 5.00 | 31 December 2008 |
| 90 | New Zealand | 5.00 | 31 December 2008 |
| 91 | Benin | 4.75 | 31 December 2008 |
| 92 | Central African Republic | 4.75 | 31 December 2008 |
| 93 | Chad | 4.75 | 31 December 2008 |
| 94 | Togo | 4.75 | 31 December 2008 |
| 95 | Senegal | 4.75 | 31 December 2008 |
| 96 | Niger | 4.75 | 31 December 2008 |
| 97 | Mali | 4.75 | 31 December 2008 |
| 98 | Guinea-Bissau | 4.75 | 31 December 2008 |
| 99 | Gabon | 4.75 | 31 December 2008 |
| 100 | Equatorial Guinea | 4.75 | 31 December 2008 |
| 101 | Cote d'Ivoire | 4.75 | 31 December 2008 |
| 102 | Congo, Republic of the | 4.75 | 31 December 2008 |
| 103 | Burkina Faso | 4.75 | 31 December 2008 |
| 104 | Cameroon | 4.75 | 31 December 2008 |
| 105 | Lithuania | 4.73 | 31 December 2008 |
| 106 | Australia | 4.25 | 3 December 2008 |
| 107 | Algeria | 4.00 | 31 December 2008 |
| 108 | Laos | 4.00 | 31 December 2009 |
| 109 | Kuwait | 3.75 | 31 December 2008 |
| 110 | Denmark | 3.50 | 31 December 2008 |
| 111 | Sweden | 3.50 | 31 December 2007 |
| 112 | Morocco | 3.32 | 31 December 2008 |
| 113 | Belgium | 3.00 | 31 December 2008 |
| 114 | Finland | 3.00 | 31 December 2008 |
| 115 | Cyprus | 3.00 | 31 December 2008 |
| 116 | France | 3.00 | 31 December 2008 |
| 117 | Greece | 3.00 | 31 December 2008 |
| 118 | Ireland | 3.00 | 31 December 2008 |
| 119 | Italy | 3.00 | 31 December 2008 |
| 120 | Germany | 3.00 | 31 December 2008 |
| 121 | European Union | 3.00 | 31 December 2008 |
| 122 | Spain | 3.00 | 31 December 2008 |
| 123 | Slovenia | 3.00 | 31 December 2008 |
| 124 | Slovakia | 3.00 | 31 December 2008 |
| 125 | Portugal | 3.00 | 31 December 2008 |
| 126 | Netherlands | 3.00 | 31 December 2008 |
| 127 | Malta | 3.00 | 31 December 2008 |
| 128 | Luxembourg | 3.00 | 31 December 2008 |
| 129 | China | 2.79 | 31 December 2008 |
| 130 | Israel | 2.50 | 31 December 2008 |
| 131 | Czech Republic | 2.25 | 31 December 2008 |
| 132 | Canada | 1.75 | 31 December 2008 |
| 133 | Korea, South | 1.75 | 31 December 2008 |
| 134 | Thailand | 1.25 | 31 December 2009 |
| 135 | Oman | 0.91 | 31 December 2008 |
| 136 | United Kingdom | 0.86 | 31 December 2008 |
| 137 | United States | 0.86 | 31 December 2008 |
| 138 | Hong Kong | 0.50 | 31 December 2008 |
| 139 | Japan | 0.30 | 31 December 2008 |
| 140 | Switzerland | 0.05 | 31 December 2008 |
