CIA - The World Factbook --  Commercial bank prime lending rate   

This entry provides a simple average of annualized interest rates commercial banks charge on new loans, denominated in the national currency, to their most credit-worthy customers.

| Rank | country | (%) | Date of Information |
| 138 | Chile | 7.25 | 31 December 2009 est. |
| 139 | Saudi Arabia | 7.20 | 31 December 2009 est. |
| 140 | Mexico | 7.07 | 31 December 2009 est. |
| 141 | Iraq | 7.00 | 31 December 2009 est. |
| 142 | Spain | 6.96 | 31 December 2009 est. |
| 143 | Kazakhstan | 6.76 | 31 December 2009 est. |
| 144 | Kuwait | 6.20 | 31 December 2009 est. |
| 145 | Morocco | 6.20 | 31 December 2009 est. |
| 146 | Greece | 6.06 | 31 December 2009 est. |
| 147 | Australia | 6.02 | 31 December 2009 est. |
| 148 | Libya | 6.00 | 31 December 2009 est. |
| 149 | Czech Republic | 5.99 | 31 December 2009 est. |
| 150 | Thailand | 5.96 | 31 December 2009 est. |
| 151 | Slovenia | 5.91 | 31 December 2009 est. |
| 152 | United Arab Emirates | 5.90 | 31 December 2009 est. |
| 153 | San Marino | 5.74 | 31 December 2009 est. |
| 154 | Korea, South | 5.65 | 31 December 2009 est. |
| 155 | Bahamas, The | 5.50 | 31 December 2009 est. |
| 156 | Vanuatu | 5.50 | 31 December 2009 est. |
| 157 | Brunei | 5.50 | 31 December 2009 est. |
| 158 | Singapore | 5.38 | 31 December 2009 est. |
| 159 | China | 5.31 | 31 December 2009 est. |
| 160 | Denmark | 5.30 | 31 December 2009 est. |
| 161 | Macau | 5.25 | 31 December 2009 est. |
| 162 | Hong Kong | 5.00 | 31 December 2009 est. |
| 163 | Germany | 4.96 | 31 December 2009 est. |
| 164 | Malaysia | 4.83 | 31 December 2009 est. |
| 165 | Italy | 4.76 | 31 December 2009 est. |
| 166 | Portugal | 4.69 | 31 December 2009 est. |
| 167 | Belgium | 4.58 | 31 December 2009 est. |
| 168 | Norway | 4.53 | 31 December 2009 est. |
| 169 | Malta | 4.49 | 31 December 2009 est. |
| 170 | Ireland | 4.32 | 31 December 2009 est. |
| 171 | Niger | 4.30 | 31 December 2009 est. |
| 172 | Cote d'Ivoire | 4.30 | 31 December 2009 est. |
| 173 | France | 4.25 | 31 December 2009 est. |
| 174 | United Kingdom | 4.05 | 31 December 2009 est. |
| 175 | Israel | 3.70 | 31 December 2009 est. |
| 176 | Netherlands | 3.37 | 31 December 2009 est. |
| 177 | United States | 3.25 | 31 December 2009 est. |
| 178 | Puerto Rico | 3.25 | 31 December 2009 est. |
| 179 | Austria | 3.10 | 31 December 2009 est. |
| 180 | Slovakia | 2.91 | 31 December 2009 est. |
| 181 | Switzerland | 2.75 | 31 December 2009 est. |
| 182 | Luxembourg | 2.69 | 31 December 2009 est. |
| 183 | Taiwan | 2.56 | 31 December 2009 est. |
| 184 | Finland | 2.55 | 31 December 2009 est. |
| 185 | Canada | 2.40 | 31 December 2009 est. |
| 186 | Sweden | 2.38 | 31 December 2009 est. |
| 187 | Japan | 1.48 | 31 December 2009 est. |
