CIA - The World Factbook --  Sanitation facility access   

This entry provides information about access to improved or unimproved sanitation facilities available to segments of the population of a country. improved sanitation - use of any of the following facilities: flush or pour-flush to a piped sewer system, septic tank or pit latrine; ventilated improved pit (VIP) latrine; pit latrine with slab; or a composting toilet. unimproved sanitation - use of any of the following facilities: flush or pour-flush not piped to a sewer system, septic tank or pit latrine; pit latrine without a slab or open pit; bucket; hanging toilet or hanging latrine; shared facilities of any type; no facilities; or bush or field.

| Rank | country | (% of population) | Date of Information |
| 541 | Cabo Verde | 57.00 | 2010 est. |
| 542 | Zambia | 57.00 | 2010 est. |
| 543 | Rwanda | 56.00 | 2010 est. |
| 544 | Sudan | 56.00 | 2010 est. |
| 545 | Guinea-Bissau | 56.00 | 2010 est. |
| 546 | Brazil | 56.00 | 2010 est. |
| 547 | China | 56.00 | 2010 est. |
| 548 | Bangladesh | 56.00 | 2010 est. |
| 549 | Bhutan | 56.00 | 2010 est. |
| 550 | Swaziland | 55.00 | 2010 est. |
| 551 | Bangladesh | 55.00 | 2010 est. |
| 552 | Papua New Guinea | 55.00 | 2010 est. |
| 553 | Rwanda | 55.00 | 2010 est. |
| 554 | Venezuela | 54.00 | 2000 est. |
| 555 | Vanuatu | 54.00 | 2010 est. |
| 556 | Burundi | 54.00 | 2010 est. |
| 557 | Indonesia | 54.00 | 2010 est. |
| 558 | Burundi | 54.00 | 2010 est. |
| 559 | Romania | 54.00 | 2008 est. |
| 560 | Timor-Leste | 53.00 | 2010 est. |
| 561 | Kiribati | 53.00 | 2000 est. |
| 562 | Marshall Islands | 53.00 | 2010 est. |
| 563 | Yemen | 53.00 | 2010 est. |
| 564 | Zambia | 52.00 | 2010 est. |
| 565 | Zimbabwe | 52.00 | 2010 est. |
| 566 | Rwanda | 52.00 | 2010 est. |
| 567 | Senegal | 52.00 | 2010 est. |
| 568 | Eritrea | 52.00 | 2008 est. |
| 569 | Nepal | 52.00 | 2010 est. |
| 570 | Nicaragua | 52.00 | 2010 est. |
| 571 | Pakistan | 52.00 | 2010 est. |
| 572 | Morocco | 52.00 | 2010 est. |
| 573 | Somalia | 52.00 | 2010 est. |
| 574 | Panama | 51.00 | 2008 est. |
| 575 | Mongolia | 51.00 | 2010 est. |
| 576 | Malawi | 51.00 | 2010 est. |
| 577 | Cameroon | 51.00 | 2010 est. |
| 578 | Malawi | 51.00 | 2010 est. |
| 579 | Mauritania | 51.00 | 2010 est. |
| 580 | Burundi | 51.00 | 2010 est. |
| 581 | Malawi | 51.00 | 2010 est. |
| 582 | Burkina Faso | 50.00 | 2010 est. |
| 583 | Burkina Faso | 50.00 | 2010 est. |
| 584 | Laos | 50.00 | 2010 est. |
| 585 | Comoros | 50.00 | 2010 est. |
| 586 | Djibouti | 50.00 | 2010 est. |
| 587 | Djibouti | 50.00 | 2010 est. |
| 588 | Comoros | 50.00 | 2010 est. |
| 589 | Laos | 50.00 | 2010 est. |
| 590 | Panama | 49.00 | 2008 est. |
| 591 | Mongolia | 49.00 | 2010 est. |
| 592 | Malawi | 49.00 | 2010 est. |
| 593 | Cameroon | 49.00 | 2010 est. |
| 594 | Malawi | 49.00 | 2010 est. |
| 595 | Mauritania | 49.00 | 2010 est. |
| 596 | Burundi | 49.00 | 2010 est. |
| 597 | Malawi | 49.00 | 2010 est. |
| 598 | Zimbabwe | 48.00 | 2010 est. |
| 599 | Zambia | 48.00 | 2010 est. |
| 600 | Rwanda | 48.00 | 2010 est. |
| 601 | Senegal | 48.00 | 2010 est. |
| 602 | Eritrea | 48.00 | 2008 est. |
| 603 | Nepal | 48.00 | 2010 est. |
| 604 | Nicaragua | 48.00 | 2010 est. |
| 605 | Pakistan | 48.00 | 2010 est. |
| 606 | Morocco | 48.00 | 2010 est. |
| 607 | Somalia | 48.00 | 2010 est. |
| 608 | Timor-Leste | 47.00 | 2010 est. |
| 609 | Kiribati | 47.00 | 2000 est. |
| 610 | Marshall Islands | 47.00 | 2010 est. |
| 611 | Yemen | 47.00 | 2010 est. |
| 612 | Venezuela | 46.00 | 2000 est. |
| 613 | Vanuatu | 46.00 | 2010 est. |
| 614 | Burundi | 46.00 | 2010 est. |
| 615 | Indonesia | 46.00 | 2010 est. |
| 616 | Burundi | 46.00 | 2010 est. |
| 617 | Romania | 46.00 | 2008 est. |
| 618 | Swaziland | 45.00 | 2010 est. |
| 619 | Bangladesh | 45.00 | 2010 est. |
| 620 | Papua New Guinea | 45.00 | 2010 est. |
| 621 | Rwanda | 45.00 | 2010 est. |
| 622 | Rwanda | 44.00 | 2010 est. |
| 623 | Sudan | 44.00 | 2010 est. |
| 624 | Guinea-Bissau | 44.00 | 2010 est. |
| 625 | Brazil | 44.00 | 2010 est. |
| 626 | China | 44.00 | 2010 est. |
| 627 | Bangladesh | 44.00 | 2010 est. |
| 628 | Bhutan | 44.00 | 2010 est. |
| 629 | Namibia | 43.00 | 2010 est. |
| 630 | Swaziland | 43.00 | 2010 est. |
| 631 | Zambia | 43.00 | 2010 est. |
| 632 | Bangladesh | 43.00 | 2010 est. |
| 633 | Vanuatu | 43.00 | 2010 est. |
| 634 | Central African Republic | 43.00 | 2010 est. |
| 635 | Cabo Verde | 43.00 | 2010 est. |
| 636 | Zambia | 43.00 | 2010 est. |
| 637 | India | 42.00 | 2010 est. |
| 638 | Angola | 42.00 | 2010 est. |
| 639 | Cameroon | 42.00 | 2010 est. |
| 640 | Russia | 41.00 | 2010 est. |
| 641 | Botswana | 41.00 | 2010 est. |
| 642 | Micronesia, Federated States of | 41.00 | 2000 est. |
| 643 | Papua New Guinea | 41.00 | 2010 est. |
| 644 | Zimbabwe | 40.00 | 2010 est. |
| 645 | Afghanistan | 40.00 | 2010 est. |
| 646 | Paraguay | 40.00 | 2010 est. |
| 647 | Senegal | 39.00 | 2010 est. |
| 648 | Cabo Verde | 39.00 | 2010 est. |
| 649 | Indonesia | 39.00 | 2010 est. |
| 650 | Botswana | 38.00 | 2010 est. |
| 651 | Mozambique | 38.00 | 2010 est. |
| 652 | Timor-Leste | 37.00 | 2010 est. |
| 653 | Saint Lucia | 37.00 | 2010 est. |
| 654 | Nicaragua | 37.00 | 2010 est. |
| 655 | Nicaragua | 37.00 | 2010 est. |
| 656 | Afghanistan | 37.00 | 2010 est. |
| 657 | Laos | 37.00 | 2010 est. |
| 658 | Djibouti | 37.00 | 2010 est. |
| 659 | Colombia | 37.00 | 2010 est. |
| 660 | Peru | 37.00 | 2010 est. |
| 661 | Tunisia | 36.00 | 2008 est. |
| 662 | Swaziland | 36.00 | 2010 est. |
| 663 | Vanuatu | 36.00 | 2010 est. |
| 664 | Comoros | 36.00 | 2010 est. |
| 665 | Cote d'Ivoire | 36.00 | 2010 est. |
| 666 | China | 36.00 | 2010 est. |
| 667 | Cameroon | 36.00 | 2010 est. |
| 668 | Mongolia | 36.00 | 2010 est. |
| 669 | Saint Lucia | 35.00 | 2010 est. |
| 670 | Nigeria | 35.00 | 2010 est. |
| 671 | Nauru | 35.00 | 2010 est. |
| 672 | Bolivia | 35.00 | 2010 est. |
| 673 | Mali | 35.00 | 2010 est. |
| 674 | Gambia, The | 35.00 | 2010 est. |
| 675 | Nauru | 35.00 | 2010 est. |
| 676 | Uganda | 34.00 | 2010 est. |
| 677 | Uganda | 34.00 | 2010 est. |
| 678 | Uganda | 34.00 | 2010 est. |
| 679 | Yemen | 34.00 | 2010 est. |
| 680 | Central African Republic | 34.00 | 2010 est. |
| 681 | Suriname | 34.00 | 2010 est. |
| 682 | Pakistan | 34.00 | 2010 est. |
| 683 | India | 34.00 | 2010 est. |
| 684 | Niger | 34.00 | 2010 est. |
| 685 | South Africa | 33.00 | 2010 est. |
| 686 | Iraq | 33.00 | 2010 est. |
| 687 | Gabon | 33.00 | 2010 est. |
| 688 | Gabon | 33.00 | 2010 est. |
| 689 | Kiribati | 33.00 | 2000 est. |
| 690 | Zimbabwe | 32.00 | 2010 est. |
| 691 | Vietnam | 32.00 | 2010 est. |
| 692 | Namibia | 32.00 | 2010 est. |
| 693 | Lesotho | 32.00 | 2010 est. |
| 694 | Gambia, The | 32.00 | 2010 est. |
| 695 | Kenya | 32.00 | 2010 est. |
| 696 | Kenya | 32.00 | 2010 est. |
| 697 | Kenya | 32.00 | 2010 est. |
| 698 | Guinea | 32.00 | 2010 est. |
| 699 | Philippines | 31.00 | 2010 est. |
| 700 | Nigeria | 31.00 | 2010 est. |
| 701 | Nepal | 31.00 | 2010 est. |
| 702 | Solomon Islands | 31.00 | 2000 est. |
| 703 | Lithuania | 31.00 | 2000 est. |
| 704 | Honduras | 31.00 | 2010 est. |
| 705 | Cambodia | 31.00 | 2010 est. |
| 706 | Panama | 31.00 | 2008 est. |
| 707 | Russia | 30.00 | 2010 est. |
| 708 | Senegal | 30.00 | 2010 est. |
| 709 | Sao Tome and Principe | 30.00 | 2010 est. |
| 710 | Morocco | 30.00 | 2010 est. |
| 711 | Afghanistan | 30.00 | 2010 est. |
| 712 | Gambia, The | 30.00 | 2010 est. |
| 713 | Gabon | 30.00 | 2010 est. |
| 714 | Chad | 30.00 | 2010 est. |
| 715 | Comoros | 30.00 | 2010 est. |
| 716 | Guatemala | 30.00 | 2010 est. |
| 717 | Saint Lucia | 29.00 | 2010 est. |
| 718 | Paraguay | 29.00 | 2010 est. |
| 719 | Peru | 29.00 | 2010 est. |
| 720 | Papua New Guinea | 29.00 | 2010 est. |
| 721 | Liberia | 29.00 | 2010 est. |
| 722 | Bhutan | 29.00 | 2010 est. |
| 723 | Korea, North | 29.00 | 2010 est. |
| 724 | Latvia | 29.00 | 2000 est. |
| 725 | Ethiopia | 29.00 | 2010 est. |
| 726 | Fiji | 29.00 | 2010 est. |
| 727 | Mongolia | 29.00 | 2010 est. |
| 728 | Pakistan | 28.00 | 2010 est. |
| 729 | Central African Republic | 28.00 | 2010 est. |
| 730 | Romania | 28.00 | 2008 est. |
| 731 | Timor-Leste | 27.00 | 2010 est. |
| 732 | Nigeria | 27.00 | 2010 est. |
| 733 | Nepal | 27.00 | 2010 est. |
| 734 | Indonesia | 27.00 | 2010 est. |
| 735 | Burma | 27.00 | 2010 est. |
| 736 | Bhutan | 27.00 | 2010 est. |
| 737 | Cambodia | 27.00 | 2010 est. |
| 738 | Cabo Verde | 27.00 | 2010 est. |
| 739 | Bolivia | 27.00 | 2010 est. |
| 740 | Iraq | 27.00 | 2010 est. |
| 741 | Philippines | 26.00 | 2010 est. |
| 742 | Russia | 26.00 | 2010 est. |
| 743 | Sudan | 26.00 | 2010 est. |
| 744 | Togo | 26.00 | 2010 est. |
| 745 | China | 26.00 | 2010 est. |
| 746 | Lesotho | 26.00 | 2010 est. |
| 747 | Mauritania | 26.00 | 2010 est. |
| 748 | Micronesia, Federated States of | 26.00 | 2000 est. |
| 749 | Sao Tome and Principe | 26.00 | 2010 est. |
| 750 | Turkey | 25.00 | 2010 est. |
| 751 | Panama | 25.00 | 2008 est. |
| 752 | Benin | 25.00 | 2010 est. |
| 753 | Dominican Republic | 25.00 | 2010 est. |
| 754 | Botswana | 25.00 | 2010 est. |
| 755 | Marshall Islands | 25.00 | 2010 est. |
| 756 | Vietnam | 24.00 | 2010 est. |
| 757 | Lesotho | 24.00 | 2010 est. |
| 758 | Haiti | 24.00 | 2010 est. |
| 759 | Cote d'Ivoire | 24.00 | 2010 est. |
| 760 | Iraq | 24.00 | 2010 est. |
| 761 | Congo, Democratic Republic of the | 24.00 | 2010 est. |
| 762 | Congo, Democratic Republic of the | 24.00 | 2010 est. |
| 763 | Congo, Democratic Republic of the | 24.00 | 2010 est. |
| 764 | Burma | 24.00 | 2010 est. |
| 765 | Sierra Leone | 23.00 | 2010 est. |
| 766 | Somalia | 23.00 | 2010 est. |
| 767 | Argentina | 23.00 | 2000 est. |
| 768 | India | 23.00 | 2010 est. |
| 769 | Colombia | 23.00 | 2010 est. |
| 770 | Honduras | 23.00 | 2010 est. |
| 771 | Latvia | 22.00 | 2000 est. |
| 772 | Mali | 22.00 | 2010 est. |
| 773 | Azerbaijan | 22.00 | 2010 est. |
| 774 | Jamaica | 22.00 | 2010 est. |
| 775 | Kiribati | 22.00 | 2000 est. |
| 776 | Guatemala | 22.00 | 2010 est. |
| 777 | Philippines | 21.00 | 2010 est. |
| 778 | South Africa | 21.00 | 2010 est. |
| 779 | Brazil | 21.00 | 2010 est. |
| 780 | Mexico | 21.00 | 2010 est. |
| 781 | Ethiopia | 21.00 | 2010 est. |
| 782 | Madagascar | 21.00 | 2010 est. |
| 783 | Tanzania | 20.00 | 2010 est. |
| 784 | Poland | 20.00 | 2008 est. |
| 785 | Guinea-Bissau | 20.00 | 2010 est. |
| 786 | Jamaica | 20.00 | 2010 est. |
| 787 | Armenia | 20.00 | 2010 est. |
| 788 | Dominica | 20.00 | 2000 est. |
| 789 | Cambodia | 20.00 | 2010 est. |
| 790 | Congo, Republic of the | 20.00 | 2010 est. |
| 791 | Korea, North | 20.00 | 2010 est. |
| 792 | Tuvalu | 19.00 | 2010 est. |
| 793 | Sao Tome and Principe | 19.00 | 2010 est. |
| 794 | Peru | 19.00 | 2010 est. |
| 795 | Angola | 19.00 | 2010 est. |
| 796 | Ethiopia | 19.00 | 2010 est. |
| 797 | Ghana | 19.00 | 2010 est. |
| 798 | Cuba | 19.00 | 2010 est. |
| 799 | Dominica | 19.00 | 2000 est. |
| 800 | Mozambique | 18.00 | 2010 est. |
| 801 | Liberia | 18.00 | 2010 est. |
| 802 | Moldova | 18.00 | 2010 est. |
| 803 | Macedonia | 18.00 | 2010 est. |
| 804 | Guinea | 18.00 | 2010 est. |
| 805 | Solomon Islands | 18.00 | 2000 est. |
| 806 | Jamaica | 18.00 | 2010 est. |
| 807 | Latvia | 18.00 | 2000 est. |
| 808 | Congo, Republic of the | 18.00 | 2010 est. |
| 809 | Colombia | 18.00 | 2010 est. |
| 810 | Azerbaijan | 18.00 | 2010 est. |
| 811 | Guyana | 18.00 | 2010 est. |
| 812 | Burkina Faso | 17.00 | 2010 est. |
| 813 | Namibia | 17.00 | 2010 est. |
| 814 | Suriname | 17.00 | 2010 est. |
| 815 | Marshall Islands | 17.00 | 2010 est. |
| 816 | Morocco | 17.00 | 2010 est. |
| 817 | Burma | 17.00 | 2010 est. |
| 818 | Dominican Republic | 17.00 | 2010 est. |
| 819 | El Salvador | 17.00 | 2010 est. |
| 820 | Fiji | 17.00 | 2010 est. |
| 821 | Chile | 17.00 | 2010 est. |
| 822 | Haiti | 17.00 | 2010 est. |
| 823 | Guyana | 16.00 | 2010 est. |
| 824 | Micronesia, Federated States of | 16.00 | 2000 est. |
| 825 | Ecuador | 16.00 | 2010 est. |
| 826 | Dominica | 16.00 | 2000 est. |
| 827 | Tunisia | 15.00 | 2008 est. |
| 828 | Tuvalu | 15.00 | 2010 est. |
| 829 | Madagascar | 15.00 | 2010 est. |
| 830 | Moldova | 15.00 | 2010 est. |
| 831 | Brazil | 15.00 | 2010 est. |
| 832 | Honduras | 15.00 | 2010 est. |
| 833 | Congo, Republic of the | 15.00 | 2010 est. |
| 834 | Angola | 15.00 | 2010 est. |
| 835 | Mexico | 15.00 | 2010 est. |
| 836 | South Africa | 14.00 | 2010 est. |
| 837 | Sudan | 14.00 | 2010 est. |
| 838 | Lithuania | 14.00 | 2000 est. |
| 839 | Azerbaijan | 14.00 | 2010 est. |
| 840 | Korea, North | 14.00 | 2010 est. |
| 841 | Eritrea | 14.00 | 2008 est. |
| 842 | Ghana | 14.00 | 2010 est. |
| 843 | Mali | 14.00 | 2010 est. |
| 844 | Sierra Leone | 13.00 | 2010 est. |
| 845 | Togo | 13.00 | 2010 est. |
| 846 | Montenegro | 13.00 | 2010 est. |
| 847 | Mexico | 13.00 | 2010 est. |
| 848 | Guatemala | 13.00 | 2010 est. |
| 849 | Benin | 13.00 | 2010 est. |
| 850 | Dominican Republic | 13.00 | 2010 est. |
| 851 | El Salvador | 13.00 | 2010 est. |
| 852 | Chad | 13.00 | 2010 est. |
| 853 | Belize | 13.00 | 2010 est. |
| 854 | Lebanon | 13.00 | 2000 est. |
| 855 | Tuvalu | 12.00 | 2010 est. |
| 856 | Serbia | 12.00 | 2010 est. |
| 857 | Romania | 12.00 | 2008 est. |
| 858 | Madagascar | 12.00 | 2010 est. |
| 859 | Algeria | 12.00 | 2010 est. |
| 860 | Mauritius | 12.00 | 2010 est. |
| 861 | Guyana | 12.00 | 2010 est. |
| 862 | Sri Lanka | 12.00 | 2010 est. |
| 863 | Macedonia | 12.00 | 2010 est. |
| 864 | Ukraine | 11.00 | 2010 est. |
| 865 | Venezuela | 11.00 | 2000 est. |
| 866 | Moldova | 11.00 | 2010 est. |
| 867 | El Salvador | 11.00 | 2010 est. |
| 868 | Guinea | 11.00 | 2010 est. |
| 869 | Cote d'Ivoire | 11.00 | 2010 est. |
| 870 | Laos | 11.00 | 2010 est. |
| 871 | Mauritius | 11.00 | 2010 est. |
| 872 | Turkey | 10.00 | 2010 est. |
| 873 | Tanzania | 10.00 | 2010 est. |
| 874 | Suriname | 10.00 | 2010 est. |
| 875 | Paraguay | 10.00 | 2010 est. |
| 876 | Poland | 10.00 | 2008 est. |
| 877 | Bolivia | 10.00 | 2010 est. |
| 878 | Haiti | 10.00 | 2010 est. |
| 879 | Djibouti | 10.00 | 2010 est. |
| 880 | Armenia | 10.00 | 2010 est. |
| 881 | Belize | 10.00 | 2010 est. |
| 882 | Montenegro | 10.00 | 2010 est. |
| 883 | Niger | 9.00 | 2010 est. |
| 884 | Guinea-Bissau | 9.00 | 2010 est. |
| 885 | Mauritius | 9.00 | 2010 est. |
| 886 | Belarus | 9.00 | 2010 est. |
| 887 | Cuba | 9.00 | 2010 est. |
| 888 | Argentina | 9.00 | 2000 est. |
| 889 | Mauritania | 9.00 | 2010 est. |
| 890 | Trinidad and Tobago | 8.00 | 2010 est. |
| 891 | Trinidad and Tobago | 8.00 | 2010 est. |
| 892 | Trinidad and Tobago | 8.00 | 2010 est. |
| 893 | Serbia | 8.00 | 2010 est. |
| 894 | Montenegro | 8.00 | 2010 est. |
| 895 | Macedonia | 8.00 | 2010 est. |
| 896 | Bosnia and Herzegovina | 8.00 | 2010 est. |
| 897 | Ghana | 8.00 | 2010 est. |
| 898 | Sri Lanka | 8.00 | 2010 est. |
| 899 | Northern Mariana Islands | 8.00 | 2000 est. |
| 900 | Northern Mariana Islands | 8.00 | 2000 est. |
| 901 | Argentina | 8.00 | 2000 est. |
| 902 | Ecuador | 8.00 | 2010 est. |
| 903 | Tanzania | 7.00 | 2010 est. |
| 904 | Belarus | 7.00 | 2010 est. |
| 905 | Yemen | 7.00 | 2010 est. |
| 906 | Syria | 7.00 | 2010 est. |
| 907 | Tokelau | 7.00 | 2010 est. |
| 908 | Tokelau | 7.00 | 2010 est. |
| 909 | Liberia | 7.00 | 2010 est. |
| 910 | Kyrgyzstan | 7.00 | 2010 est. |
| 911 | Kyrgyzstan | 7.00 | 2010 est. |
| 912 | Egypt | 7.00 | 2010 est. |
| 913 | Georgia | 7.00 | 2010 est. |
| 914 | Sri Lanka | 7.00 | 2010 est. |
| 915 | Northern Mariana Islands | 7.00 | 2000 est. |
| 916 | Albania | 7.00 | 2010 est. |
| 917 | Belize | 7.00 | 2010 est. |
| 918 | Venezuela | 7.00 | 2000 est. |
| 919 | Ukraine | 6.00 | 2010 est. |
| 920 | Albania | 6.00 | 2010 est. |
| 921 | Vietnam | 6.00 | 2010 est. |
| 922 | Sierra Leone | 6.00 | 2010 est. |
| 923 | Somalia | 6.00 | 2010 est. |
| 924 | Tajikistan | 6.00 | 2010 est. |
| 925 | Tajikistan | 6.00 | 2010 est. |
| 926 | Turks and Caicos Islands | 6.00 | 2000 est. |
| 927 | Kyrgyzstan | 6.00 | 2010 est. |
| 928 | Estonia | 6.00 | 2010 est. |
| 929 | Fiji | 6.00 | 2010 est. |
| 930 | Chad | 6.00 | 2010 est. |
| 931 | Cuba | 6.00 | 2010 est. |
| 932 | Antigua and Barbuda | 6.00 | 2000 est. |
| 933 | Burkina Faso | 6.00 | 2010 est. |
| 934 | Syria | 5.00 | 2010 est. |
| 935 | Benin | 5.00 | 2010 est. |
| 936 | Tajikistan | 5.00 | 2010 est. |
| 937 | Mozambique | 5.00 | 2010 est. |
| 938 | Lithuania | 5.00 | 2000 est. |
| 939 | Oman | 5.00 | 2010 est. |
| 940 | Malaysia | 5.00 | 2010 est. |
| 941 | Egypt | 5.00 | 2010 est. |
| 942 | Estonia | 5.00 | 2010 est. |
| 943 | Georgia | 5.00 | 2010 est. |
| 944 | Costa Rica | 5.00 | 2010 est. |
| 945 | Costa Rica | 5.00 | 2010 est. |
| 946 | Antigua and Barbuda | 5.00 | 2000 est. |
| 947 | United Arab Emirates | 5.00 | 2010 est. |
| 948 | Algeria | 5.00 | 2010 est. |
| 949 | Albania | 5.00 | 2010 est. |
| 950 | Armenia | 5.00 | 2010 est. |
| 951 | Bosnia and Herzegovina | 5.00 | 2010 est. |
| 952 | Thailand | 5.00 | 2010 est. |
| 953 | Tunisia | 4.00 | 2008 est. |
| 954 | Costa Rica | 4.00 | 2010 est. |
| 955 | Saint Vincent and the Grenadines | 4.00 | 2010 est. |
| 956 | Wallis and Futuna | 4.00 | 2008 est. |
| 957 | Wallis and Futuna | 4.00 | 2008 est. |
| 958 | Saint Kitts and Nevis | 4.00 | 2010 est. |
| 959 | Saint Kitts and Nevis | 4.00 | 2010 est. |
| 960 | Saint Kitts and Nevis | 4.00 | 2010 est. |
| 961 | Syria | 4.00 | 2010 est. |
| 962 | Thailand | 4.00 | 2010 est. |
| 963 | Thailand | 4.00 | 2010 est. |
| 964 | Turks and Caicos Islands | 4.00 | 2000 est. |
| 965 | Tonga | 4.00 | 2010 est. |
| 966 | Tonga | 4.00 | 2010 est. |
| 967 | Niger | 4.00 | 2010 est. |
| 968 | Poland | 4.00 | 2008 est. |
| 969 | Serbia | 4.00 | 2010 est. |
| 970 | Libya | 4.00 | 2010 est. |
| 971 | Montserrat | 4.00 | 2010 est. |
| 972 | Montserrat | 4.00 | 2010 est. |
| 973 | Montserrat | 4.00 | 2010 est. |
| 974 | Malaysia | 4.00 | 2010 est. |
| 975 | Malaysia | 4.00 | 2010 est. |
| 976 | Ecuador | 4.00 | 2010 est. |
| 977 | Estonia | 4.00 | 2010 est. |
| 978 | Eritrea | 4.00 | 2008 est. |
| 979 | Georgia | 4.00 | 2010 est. |
| 980 | Grenada | 4.00 | 2010 est. |
| 981 | Chile | 4.00 | 2010 est. |
| 982 | Cayman Islands | 4.00 | 2010 est. |
| 983 | Cayman Islands | 4.00 | 2010 est. |
| 984 | Ukraine | 4.00 | 2010 est. |
| 985 | Turkey | 3.00 | 2010 est. |
| 986 | Belarus | 3.00 | 2010 est. |
| 987 | Togo | 3.00 | 2010 est. |
| 988 | Libya | 3.00 | 2010 est. |
| 989 | Libya | 3.00 | 2010 est. |
| 990 | Maldives | 3.00 | 2010 est. |
| 991 | Maldives | 3.00 | 2010 est. |
| 992 | Greece | 3.00 | 2010 est. |
| 993 | Kazakhstan | 3.00 | 2010 est. |
| 994 | Kazakhstan | 3.00 | 2010 est. |
| 995 | Egypt | 3.00 | 2010 est. |
| 996 | Czech Republic | 3.00 | 2010 est. |
| 997 | French Polynesia | 3.00 | 2010 est. |
| 998 | Grenada | 3.00 | 2010 est. |
| 999 | Grenada | 3.00 | 2010 est. |
| 1000 | Turkmenistan | 3.00 | 2010 est. |
| 1001 | Turkmenistan | 2.00 | 2010 est. |
| 1002 | Solomon Islands | 2.00 | 2000 est. |
| 1003 | Samoa | 2.00 | 2010 est. |
| 1004 | Samoa | 2.00 | 2010 est. |
| 1005 | Seychelles | 2.00 | 2010 est. |
| 1006 | Turks and Caicos Islands | 2.00 | 2000 est. |
| 1007 | Tonga | 2.00 | 2010 est. |
| 1008 | Maldives | 2.00 | 2010 est. |
| 1009 | Greece | 2.00 | 2010 est. |
| 1010 | Croatia | 2.00 | 2010 est. |
| 1011 | Jordan | 2.00 | 2010 est. |
| 1012 | Jordan | 2.00 | 2010 est. |
| 1013 | Jordan | 2.00 | 2010 est. |
| 1014 | Kazakhstan | 2.00 | 2010 est. |
| 1015 | Lebanon | 2.00 | 2000 est. |
| 1016 | Ireland | 2.00 | 2010 est. |
| 1017 | Czech Republic | 2.00 | 2010 est. |
| 1018 | French Polynesia | 2.00 | 2010 est. |
| 1019 | Guam | 2.00 | 2010 est. |
| 1020 | Chile | 2.00 | 2010 est. |
| 1021 | Antigua and Barbuda | 2.00 | 2000 est. |
| 1022 | United Arab Emirates | 2.00 | 2010 est. |
| 1023 | United Arab Emirates | 2.00 | 2010 est. |
| 1024 | Algeria | 2.00 | 2010 est. |
| 1025 | Samoa | 2.00 | 2010 est. |
| 1026 | Turkmenistan | 1.00 | 2010 est. |
| 1027 | Bosnia and Herzegovina | 1.00 | 2010 est. |
| 1028 | Uruguay | 1.00 | 2010 est. |
| 1029 | Slovakia | 1.00 | 2010 est. |
| 1030 | Oman | 1.00 | 2010 est. |
| 1031 | Croatia | 1.00 | 2010 est. |
| 1032 | Croatia | 1.00 | 2010 est. |
| 1033 | Ireland | 1.00 | 2010 est. |
| 1034 | Czech Republic | 1.00 | 2010 est. |
| 1035 | French Polynesia | 1.00 | 2010 est. |
| 1036 | Guam | 1.00 | 2010 est. |
| 1037 | Guam | 1.00 | 2010 est. |
| 1038 | Greece | 1.00 | 2010 est. |
| 1039 | Canada | 1.00 | 2010 est. |
| 1040 | Anguilla | 1.00 | 2008 est. |
| 1041 | Anguilla | 1.00 | 2008 est. |
| 1042 | United States | 1.00 | 2010 est. |
| 1043 | Canada | 0.00 | 2010 est. |
| 1044 | Canada | 0.00 | 2010 est. |
| 1045 | Ireland | 0.00 | 2010 est. |
| 1046 | Iran | 0.00 | 2010 est. |
| 1047 | Iran | 0.00 | 2010 est. |
| 1048 | Iran | 0.00 | 2010 est. |
| 1049 | Uruguay | 0.00 | 2010 est. |
| 1050 | Slovakia | 0.00 | 2010 est. |
| 1051 | Slovakia | 0.00 | 2010 est. |
| 1052 | Oman | 0.00 | 2010 est. |
| 1053 | United States | 0.00 | 2010 est. |
| 1054 | United States | 0.00 | 2010 est. |
| 1055 | Uruguay | 0.00 | 2010 est. |
| 1056 | Lebanon | 0.00 | 2000 est. |


