CIA - The World Factbook --  Urbanization   

| Rank | country | (%) | Date of Information |
| 211 | Rwanda | 19.10 | NA |
| 212 | South Sudan | 18.00 | NA |
| 213 | Niger | 17.80 | NA |
| 214 | Saint Lucia | 17.50 | NA |
| 215 | Ethiopia | 17.00 | NA |
| 216 | Nepal | 17.00 | NA |
| 217 | Malawi | 15.70 | NA |
| 218 | Uganda | 15.60 | NA |
| 219 | Sri Lanka | 15.10 | NA |
| 220 | Liechtenstein | 14.40 | NA |
| 221 | Montserrat | 14.20 | NA |
| 222 | Trinidad and Tobago | 13.70 | NA |
| 223 | Papua New Guinea | 12.50 | NA |
| 224 | Burundi | 10.90 | NA |
| 225 | Burkina Faso | 6.02 | NA |
| 226 | Uganda | 5.74 | NA |
| 227 | Eritrea | 5.01 | NA |
| 228 | Niger | 4.91 | NA |
| 229 | Yemen | 4.78 | NA |
| 230 | Tanzania | 4.77 | NA |
| 231 | Mali | 4.77 | NA |
| 232 | Madagascar | 4.73 | NA |
| 233 | Solomon Islands | 4.65 | NA |
| 234 | Rwanda | 4.50 | NA |
| 235 | Laos | 4.41 | NA |
| 236 | Afghanistan | 4.41 | NA |
| 237 | Kenya | 4.36 | NA |
| 238 | Timor-Leste | 4.25 | NA |
| 239 | South Sudan | 4.23 | NA |
| 240 | Malawi | 4.20 | NA |
| 241 | Congo, Democratic Republic of the | 4.19 | NA |
| 242 | Zambia | 4.15 | NA |
| 243 | Burundi | 4.12 | NA |
| 244 | Benin | 4.12 | NA |
| 245 | Angola | 3.97 | NA |
| 246 | Maldives | 3.91 | NA |
| 247 | Guinea | 3.86 | NA |
| 248 | Somalia | 3.79 | NA |
| 249 | Nigeria | 3.75 | NA |
| 250 | Haiti | 3.68 | NA |
| 251 | Bhutan | 3.65 | NA |
| 252 | Vanuatu | 3.64 | NA |
| 253 | Gambia, The | 3.63 | NA |
| 254 | Nepal | 3.62 | NA |
| 255 | Guinea-Bissau | 3.59 | NA |
| 256 | Ethiopia | 3.57 | NA |
| 257 | Lesotho | 3.57 | NA |
| 258 | Cote d'Ivoire | 3.56 | NA |
| 259 | Ghana | 3.50 | NA |
| 260 | Western Sahara | 3.49 | NA |
| 261 | Liberia | 3.43 | NA |
| 262 | Guatemala | 3.43 | NA |
| 263 | Zimbabwe | 3.40 | NA |
| 264 | Senegal | 3.32 | NA |
| 265 | Togo | 3.30 | NA |
| 266 | Cameroon | 3.23 | NA |
| 267 | Equatorial Guinea | 3.16 | NA |
| 268 | Namibia | 3.14 | NA |
| 269 | Gaza Strip | 3.10 | NA |
| 270 | West Bank | 3.10 | NA |
| 271 | Honduras | 3.06 | NA |
| 272 | Iraq | 3.05 | NA |
| 273 | Mozambique | 3.05 | NA |
| 274 | Sierra Leone | 3.04 | NA |
| 275 | Vietnam | 3.03 | NA |
| 276 | Sao Tome and Principe | 3.01 | NA |
| 277 | Qatar | 3.01 | NA |
| 278 | Chad | 3.00 | NA |
| 279 | Bangladesh | 2.96 | NA |
| 280 | Mauritania | 2.91 | NA |
| 281 | China | 2.85 | NA |
| 282 | Comoros | 2.84 | NA |
| 283 | Congo, Republic of the | 2.84 | NA |
| 284 | Mongolia | 2.81 | NA |
| 285 | Papua New Guinea | 2.73 | NA |
| 286 | Pakistan | 2.68 | NA |
| 287 | Central African Republic | 2.60 | NA |
| 288 | Sudan | 2.60 | NA |
| 289 | Paraguay | 2.55 | NA |
| 290 | United Arab Emirates | 2.52 | NA |
| 291 | Algeria | 2.49 | NA |
| 292 | Burma | 2.49 | NA |
| 293 | Malaysia | 2.49 | NA |
| 294 | India | 2.47 | NA |
| 295 | Indonesia | 2.45 | NA |
| 296 | Kuwait | 2.42 | NA |
| 297 | Turkey | 2.40 | NA |
| 298 | Saudi Arabia | 2.38 | NA |
| 299 | Syria | 2.36 | NA |
| 300 | Gabon | 2.27 | NA |
| 301 | Albania | 2.27 | NA |
| 302 | Panama | 2.23 | NA |
| 303 | Oman | 2.23 | NA |
| 304 | Bahrain | 2.21 | NA |
| 305 | Trinidad and Tobago | 2.21 | NA |
| 306 | Bolivia | 2.18 | NA |
| 307 | Jordan | 2.17 | NA |
| 308 | Philippines | 2.16 | NA |
| 309 | Ecuador | 2.13 | NA |
| 310 | Cambodia | 2.13 | NA |
| 311 | Brunei | 2.13 | NA |
| 312 | Cabo Verde | 2.12 | NA |
| 313 | Botswana | 2.07 | NA |
| 314 | Costa Rica | 2.06 | NA |
| 315 | Egypt | 2.04 | NA |
| 316 | Dominican Republic | 2.03 | NA |
| 317 | Marshall Islands | 2.03 | NA |
| 318 | Macau | 2.01 | NA |
| 319 | Djibouti | 1.96 | NA |
| 320 | Nicaragua | 1.94 | NA |
| 321 | Turkmenistan | 1.91 | NA |
| 322 | Montserrat | 1.89 | NA |
| 323 | American Samoa | 1.87 | NA |
| 324 | Northern Mariana Islands | 1.87 | NA |
| 325 | Kiribati | 1.83 | NA |
| 326 | Israel | 1.73 | NA |
| 327 | Venezuela | 1.70 | NA |
| 328 | Turks and Caicos Islands | 1.67 | NA |
| 329 | Palau | 1.67 | NA |
| 330 | Tajikistan | 1.66 | NA |
| 331 | Colombia | 1.65 | NA |
| 332 | Azerbaijan | 1.64 | NA |
| 333 | Ireland | 1.63 | NA |
| 334 | Luxembourg | 1.62 | NA |
| 335 | Morocco | 1.62 | NA |
| 336 | Thailand | 1.60 | NA |
| 337 | Anguilla | 1.56 | NA |
| 338 | Fiji | 1.55 | NA |
| 339 | Peru | 1.55 | NA |
| 340 | Belize | 1.54 | NA |
| 341 | Australia | 1.49 | NA |
| 342 | Mexico | 1.49 | NA |
| 343 | British Virgin Islands | 1.48 | NA |
| 344 | Saint Kitts and Nevis | 1.44 | NA |
| 345 | Suriname | 1.44 | NA |
| 346 | Bahamas, The | 1.37 | NA |
| 347 | Cyprus | 1.36 | NA |
| 348 | Sri Lanka | 1.36 | NA |
| 349 | Barbados | 1.35 | NA |
| 350 | El Salvador | 1.35 | NA |
| 351 | Tunisia | 1.34 | NA |
| 352 | Kyrgyzstan | 1.31 | NA |
| 353 | Iceland | 1.27 | NA |
| 354 | Uzbekistan | 1.27 | NA |
| 355 | Iran | 1.25 | NA |
| 356 | New Caledonia | 1.24 | NA |
| 357 | Grenada | 1.24 | NA |
| 358 | Guam | 1.23 | NA |
| 359 | South Africa | 1.21 | NA |
| 360 | Swaziland | 1.19 | NA |
| 361 | Brazil | 1.15 | NA |
| 362 | United States | 1.14 | NA |
| 363 | Singapore | 1.10 | NA |
| 364 | France | 1.10 | NA |
| 365 | New Zealand | 1.09 | NA |
| 366 | Chile | 1.09 | NA |
| 367 | French Polynesia | 1.07 | NA |
