CIA - The World Factbook --  Land use   

This entry contains the percentage shares of total land area for three different types of land use: arable land - land cultivated for crops like wheat, maize, and rice that are replanted after each harvest; permanent crops - land cultivated for crops like citrus, coffee, and rubber that are not replanted after each harvest; includes land under flowering shrubs, fruit trees, nut trees, and vines, but excludes land under trees grown for wood or timber; other - any land not arable or under permanent crops; includes permanent meadows and pastures, forests and woodlands, built-on areas, roads, barren land, etc.

| Rank | country | (%) | Date of Information |
| 221 | Romania | 58.59 | 2005 |
| 222 | Czech Republic | 58.18 | 2005 |
| 223 | Wallis and Futuna | 57.15 | 2005 |
| 224 | El Salvador | 56.75 | 2005 |
| 225 | Maldives | 56.67 | 2005 |
| 226 | Bangladesh | 55.39 | 2005 |
| 227 | Samoa | 54.57 | 2005 |
| 228 | Moldova | 54.52 | 2005 |
| 229 | Lithuania | 54.29 | 2005 |
| 230 | Ukraine | 53.80 | 2005 |
| 231 | Togo | 53.69 | 2005 |
| 232 | Denmark | 52.59 | 2005 |
| 233 | Burundi | 51.31 | 2005 |
| 234 | Gaza Strip | 50.00 | 2002 |
| 235 | Hungary | 49.58 | 2005 |
| 236 | Kiribati | 49.31 | 2005 |
| 237 | Mauritius | 49.02 | 2005 |
| 238 | Sao Tome and Principe | 48.96 | 2005 |
| 239 | India | 48.83 | 2005 |
| 240 | Micronesia, Federated States of | 48.58 | 2005 |
| 241 | India | 48.37 | 2005 |
| 242 | Hungary | 48.36 | 2005 |
| 243 | Mauritius | 48.04 | 2005 |
| 244 | Kiribati | 47.95 | 2005 |
| 245 | Denmark | 47.22 | 2005 |
| 246 | Micronesia, Federated States of | 45.71 | 2005 |
| 247 | Rwanda | 45.56 | 2005 |
| 248 | Lithuania | 44.81 | 2005 |
| 249 | Ukraine | 44.70 | 2005 |
| 250 | Marshall Islands | 44.45 | 2005 |
| 251 | Marshall Islands | 44.44 | 2005 |
| 252 | Togo | 44.20 | 2005 |
| 253 | Rwanda | 44.19 | 2005 |
| 254 | Sao Tome and Principe | 42.71 | 2005 |
| 255 | Bangladesh | 41.53 | 2005 |
| 256 | Comoros | 40.81 | 2005 |
| 257 | Poland | 40.25 | 2005 |
| 258 | Romania | 39.49 | 2005 |
| 259 | Czech Republic | 38.82 | 2005 |
| 260 | Barbados | 37.21 | 2005 |
| 261 | Moldova | 36.67 | 2005 |
| 262 | Comoros | 35.87 | 2005 |
