CIA - The World Factbook --  Imports - partners   

| Rank | country | (%) | Date of Information |
| 593 | Jordan | 6.70 | 2012 |
| 594 | Netherlands | 6.70 | 2012 |
| 595 | Portugal | 6.70 | 2012 |
| 596 | Iceland | 6.70 | 2012 |
| 597 | Benin | 6.70 | 2012 |
| 598 | Bulgaria | 6.70 | 2012 |
| 599 | Comoros | 6.70 | 2012 |
| 600 | Cyprus | 6.70 | 2012 |
| 601 | Egypt | 6.70 | 2012 |
| 602 | Estonia | 6.60 | 2012 |
| 603 | Costa Rica | 6.60 | 2012 |
| 604 | France | 6.60 | 2012 |
| 605 | Bulgaria | 6.60 | 2012 |
| 606 | Libya | 6.60 | 2012 |
| 607 | Saudi Arabia | 6.60 | 2012 |
| 608 | Chile | 6.60 | 2012 |
| 609 | Chile | 6.50 | 2012 |
| 610 | Burundi | 6.50 | 2012 |
| 611 | Bolivia | 6.50 | 2012 |
| 612 | Armenia | 6.50 | 2012 est. |
| 613 | New Zealand | 6.50 | 2012 |
| 614 | Mauritius | 6.50 | 2012 |
| 615 | Macedonia | 6.50 | 2012 est. |
| 616 | Sweden | 6.50 | 2012 |
| 617 | Saudi Arabia | 6.50 | 2012 |
| 618 | Netherlands | 6.40 | 2012 |
| 619 | Peru | 6.40 | 2012 |
| 620 | Panama | 6.40 | 2012 |
| 621 | Albania | 6.40 | 2012 |
| 622 | Qatar | 6.40 | 2013 est. |
| 623 | Bahrain | 6.40 | 2012 |
| 624 | Brazil | 6.40 | 2012 |
| 625 | Gambia, The | 6.40 | 2012 |
| 626 | Indonesia | 6.40 | 2012 |
| 627 | Somalia | 6.40 | 2012 |
| 628 | Sweden | 6.40 | 2012 |
| 629 | Japan | 6.40 | 2012 |
| 630 | Tanzania | 6.40 | 2012 |
| 631 | Denmark | 6.40 | 2012 |
| 632 | United States | 6.40 | 2012 |
| 633 | Kosovo | 6.40 | 2012 est. |
| 634 | Italy | 6.35 | 2013 est. |
| 635 | Czech Republic | 6.30 | 2012 |
| 636 | Thailand | 6.30 | 2012 |
| 637 | Senegal | 6.30 | 2012 |
| 638 | Senegal | 6.30 | 2012 |
| 639 | Saudi Arabia | 6.30 | 2012 |
| 640 | Moldova | 6.30 | 2012 est. |
| 641 | Denmark | 6.30 | 2012 |
| 642 | Dominican Republic | 6.30 | 2012 |
| 643 | Israel | 6.30 | 2012 |
| 644 | Pakistan | 6.30 | 2012 |
| 645 | Oman | 6.30 | 2012 |
| 646 | Norway | 6.30 | 2012 |
| 647 | Germany | 6.25 | 2013 est. |
| 648 | Singapore | 6.20 | 2012 |
| 649 | Japan | 6.20 | 2012 |
| 650 | India | 6.20 | 2012 |
| 651 | Indonesia | 6.20 | 2012 |
| 652 | Bolivia | 6.20 | 2012 |
| 653 | Ghana | 6.20 | 2012 |
| 654 | Morocco | 6.20 | 2012 |
| 655 | Croatia | 6.20 | 2012 est. |
| 656 | Germany | 6.13 | 2013 est. |
| 657 | Austria | 6.13 | 2013 est. |
| 658 | Belgium | 6.10 | 2012 |
| 659 | Bulgaria | 6.10 | 2012 |
| 660 | Congo, Republic of the | 6.10 | 2012 |
| 661 | Gambia, The | 6.10 | 2012 |
| 662 | Sri Lanka | 6.10 | 2012 |
| 663 | Lithuania | 6.10 | 2013 est. |
| 664 | Mongolia | 6.10 | 2012 |
| 665 | Netherlands | 6.10 | 2012 |
| 666 | Norway | 6.10 | 2012 |
| 667 | Oman | 6.10 | 2012 |
| 668 | Guyana | 6.10 | 2012 |
| 669 | Indonesia | 6.10 | 2012 |
| 670 | Armenia | 6.10 | 2012 est. |
| 671 | Switzerland | 6.08 | 2013 est. |
| 672 | Australia | 6.00 | 2012 |
| 673 | Burundi | 6.00 | 2012 |
| 674 | Cyprus | 6.00 | 2012 |
| 675 | Saint Kitts and Nevis | 6.00 | 2012 |
| 676 | Saudi Arabia | 6.00 | 2012 |
| 677 | Slovakia | 6.00 | 2012 |
| 678 | Tanzania | 6.00 | 2012 |
| 679 | Tunisia | 6.00 | 2012 |
| 680 | Turkey | 6.00 | 2012 |
| 681 | Turkmenistan | 6.00 | 2012 |
| 682 | Ukraine | 6.00 | 2012 |
| 683 | Vietnam | 6.00 | 2012 |
| 684 | Zambia | 6.00 | 2012 |
| 685 | Malaysia | 6.00 | 2012 |
| 686 | Maldives | 6.00 | 2012 |
| 687 | Iceland | 6.00 | 2012 |
| 688 | Indonesia | 6.00 | 2012 |
| 689 | Qatar | 6.00 | 2013 est. |
| 690 | Albania | 6.00 | 2012 |
| 691 | Bhutan | 6.00 | 2013 est. |
| 692 | Bosnia and Herzegovina | 6.00 | 2012 est. |
| 693 | Equatorial Guinea | 5.90 | 2012 |
| 694 | Macau | 5.90 | 2013 est. |
| 695 | Seychelles | 5.90 | 2012 |
| 696 | Poland | 5.90 | 2012 |
| 697 | Samoa | 5.90 | 2012 |
| 698 | Belarus | 5.90 | 2012 |
| 699 | Armenia | 5.90 | 2012 est. |
| 700 | Angola | 5.90 | 2012 |
| 701 | Italy | 5.85 | 2013 est. |
| 702 | Gabon | 5.80 | 2012 |
| 703 | Papua New Guinea | 5.80 | 2012 |
| 704 | Macedonia | 5.80 | 2012 est. |
| 705 | Libya | 5.80 | 2012 |
| 706 | Yemen | 5.80 | 2013 est. |
| 707 | Czech Republic | 5.80 | 2012 |
| 708 | Congo, Republic of the | 5.80 | 2012 |
| 709 | Cambodia | 5.80 | 2012 |
| 710 | Afghanistan | 5.80 | 2012 |
| 711 | Switzerland | 5.75 | 2013 est. |
| 712 | Albania | 5.70 | 2012 |
| 713 | Romania | 5.70 | 2012 |
| 714 | Burundi | 5.70 | 2012 |
| 715 | Iceland | 5.70 | 2012 |
| 716 | Russia | 5.70 | 2012 est. |
| 717 | Honduras | 5.70 | 2012 |
| 718 | Ireland | 5.70 | 2012 |
| 719 | Denmark | 5.60 | 2012 |
| 720 | El Salvador | 5.60 | 2012 |
| 721 | Saint Vincent and the Grenadines | 5.60 | 2012 |
| 722 | Honduras | 5.60 | 2012 |
| 723 | Malta | 5.60 | 2013 est. |
| 724 | Congo, Democratic Republic of the | 5.60 | 2012 |
| 725 | Chad | 5.60 | 2012 |
| 726 | Maldives | 5.60 | 2012 |
| 727 | Benin | 5.60 | 2012 |
| 728 | Barbados | 5.60 | 2012 |
| 729 | Armenia | 5.60 | 2012 est. |
| 730 | Hungary | 5.60 | 2012 |
| 731 | Armenia | 5.60 | 2012 est. |
| 732 | Rwanda | 5.60 | 2012 |
| 733 | Afghanistan | 5.60 | 2012 |
| 734 | Philippines | 5.60 | 2012 |
| 735 | Philippines | 5.60 | 2012 |
| 736 | Lebanon | 5.60 | 2012 |
| 737 | Mauritania | 5.60 | 2012 |
| 738 | Turkey | 5.60 | 2012 |
| 739 | Sweden | 5.60 | 2012 |
| 740 | Spain | 5.60 | 2012 |
| 741 | Belgium | 5.50 | 2012 |
| 742 | Nigeria | 5.50 | 2012 |
| 743 | Israel | 5.50 | 2012 |
| 744 | Hong Kong | 5.50 | 2012 est. |
| 745 | Greenland | 5.50 | 2012 |
| 746 | Trinidad and Tobago | 5.50 | 2012 |
| 747 | Mauritania | 5.50 | 2012 |
| 748 | Canada | 5.50 | 2012 |
| 749 | Macedonia | 5.50 | 2012 est. |
| 750 | Azerbaijan | 5.50 | 2013 est. |
| 751 | Ethiopia | 5.40 | 2012 |
| 752 | Aruba | 5.40 | 2012 |
| 753 | Croatia | 5.40 | 2012 est. |
| 754 | Samoa | 5.40 | 2012 |
| 755 | Sao Tome and Principe | 5.40 | 2012 |
| 756 | Spain | 5.40 | 2012 |
| 757 | Togo | 5.40 | 2012 |
| 758 | United Kingdom | 5.40 | 2012 |
| 759 | Libya | 5.40 | 2012 |
| 760 | Malta | 5.40 | 2013 est. |
| 761 | Norway | 5.40 | 2012 |
| 762 | Poland | 5.40 | 2012 |
| 763 | Austria | 5.36 | 2013 est. |
| 764 | Germany | 5.31 | 2013 est. |
| 765 | Equatorial Guinea | 5.30 | 2012 |
| 766 | Madagascar | 5.30 | 2012 |
| 767 | Portugal | 5.30 | 2012 |
| 768 | Azerbaijan | 5.30 | 2013 est. |
| 769 | Benin | 5.30 | 2012 |
| 770 | Comoros | 5.30 | 2012 |
| 771 | Czech Republic | 5.30 | 2012 |
| 772 | Dominican Republic | 5.30 | 2012 |
| 773 | Egypt | 5.30 | 2012 |
| 774 | Egypt | 5.30 | 2012 |
| 775 | Singapore | 5.30 | 2012 |
| 776 | Thailand | 5.30 | 2012 |
| 777 | Thailand | 5.30 | 2012 |
| 778 | Togo | 5.30 | 2012 |
| 779 | Tunisia | 5.30 | 2012 |
| 780 | Faroe Islands | 5.30 | 2012 |
| 781 | Iraq | 5.20 | 2012 |
| 782 | Algeria | 5.20 | 2012 |
| 783 | Armenia | 5.20 | 2012 est. |
| 784 | Bangladesh | 5.20 | 2013 est. |
| 785 | Cameroon | 5.20 | 2012 |
| 786 | Poland | 5.20 | 2012 |
| 787 | Cuba | 5.20 | 2012 |
| 788 | Sudan | 5.20 | 2012 |
| 789 | Vanuatu | 5.20 | 2012 |
| 790 | Vietnam | 5.20 | 2012 |
| 791 | Comoros | 5.20 | 2012 |
| 792 | France | 5.10 | 2012 |
| 793 | Niger | 5.10 | 2012 |
| 794 | Belarus | 5.10 | 2012 |
| 795 | Dominica | 5.10 | 2012 |
| 796 | Egypt | 5.10 | 2012 |
| 797 | Somalia | 5.10 | 2012 |
| 798 | Sweden | 5.10 | 2012 |
| 799 | Turkey | 5.10 | 2012 |
| 800 | United Arab Emirates | 5.10 | 2012 |
| 801 | Kuwait | 5.10 | 2013 est. |
| 802 | Luxembourg | 5.10 | 2012 |
| 803 | Madagascar | 5.10 | 2012 |
| 804 | Malawi | 5.10 | 2012 |
| 805 | Malaysia | 5.10 | 2012 |
| 806 | Malta | 5.10 | 2013 est. |
| 807 | Mauritania | 5.10 | 2012 |
| 808 | Morocco | 5.10 | 2012 |
| 809 | Mozambique | 5.10 | 2012 |
| 810 | New Caledonia | 5.10 | 2012 |
| 811 | India | 5.10 | 2012 |
| 812 | Guinea-Bissau | 5.00 | 2012 |
| 813 | Peru | 5.00 | 2012 |
| 814 | Russia | 5.00 | 2012 est. |
| 815 | Rwanda | 5.00 | 2012 |
| 816 | Bahamas, The | 5.00 | 2012 |
| 817 | Belarus | 5.00 | 2012 |
| 818 | Bosnia and Herzegovina | 5.00 | 2012 est. |
| 819 | China | 5.00 | 2013 est. |
| 820 | Egypt | 5.00 | 2012 |
| 821 | Saint Vincent and the Grenadines | 5.00 | 2012 |
| 822 | Somalia | 5.00 | 2012 |
| 823 | Tanzania | 5.00 | 2012 |
| 824 | Macau | 5.00 | 2013 est. |
| 825 | Madagascar | 5.00 | 2012 |
| 826 | Malta | 5.00 | 2013 est. |
| 827 | Morocco | 5.00 | 2012 |
| 828 | Japan | 5.00 | 2012 |
| 829 | Bolivia | 4.90 | 2012 |
| 830 | Congo, Democratic Republic of the | 4.90 | 2012 |
| 831 | France | 4.90 | 2012 |
| 832 | Mongolia | 4.90 | 2012 |
| 833 | Morocco | 4.90 | 2012 |
| 834 | Portugal | 4.90 | 2012 |
| 835 | Korea, South | 4.90 | 2011 est. |
| 836 | Russia | 4.90 | 2012 est. |
| 837 | Bahrain | 4.90 | 2012 |
| 838 | Solomon Islands | 4.90 | 2012 |
| 839 | Suriname | 4.90 | 2012 |
| 840 | Sweden | 4.90 | 2012 |
| 841 | Hong Kong | 4.90 | 2012 est. |
| 842 | Bermuda | 4.80 | 2012 |
| 843 | Mexico | 4.80 | 2012 |
| 844 | China | 4.80 | 2013 est. |
| 845 | Colombia | 4.80 | 2012 |
| 846 | Congo, Republic of the | 4.80 | 2012 |
| 847 | Mozambique | 4.80 | 2012 |
| 848 | New Zealand | 4.80 | 2012 |
| 849 | Papua New Guinea | 4.80 | 2012 |
| 850 | Peru | 4.80 | 2012 |
| 851 | Hungary | 4.80 | 2012 |
| 852 | Israel | 4.80 | 2012 |
| 853 | Jamaica | 4.80 | 2012 |
| 854 | Qatar | 4.80 | 2013 est. |
| 855 | Belize | 4.80 | 2012 |
| 856 | Slovenia | 4.80 | 2012 |
| 857 | Solomon Islands | 4.80 | 2012 |
| 858 | Vanuatu | 4.80 | 2012 |
| 859 | Venezuela | 4.80 | 2012 |
| 860 | Macedonia | 4.80 | 2012 est. |
| 861 | Burkina Faso | 4.80 | 2012 |
| 862 | Congo, Democratic Republic of the | 4.70 | 2012 |
| 863 | Greece | 4.70 | 2013 est. |
| 864 | Honduras | 4.70 | 2012 |
| 865 | Iraq | 4.70 | 2012 |
| 866 | Qatar | 4.70 | 2013 est. |
| 867 | Bahrain | 4.70 | 2012 |
| 868 | Mauritania | 4.70 | 2012 |
| 869 | Saint Kitts and Nevis | 4.70 | 2012 |
| 870 | Tajikistan | 4.70 | 2012 est. |
| 871 | Turkmenistan | 4.70 | 2012 |
| 872 | United States | 4.70 | 2012 |
| 873 | Jordan | 4.70 | 2012 |
| 874 | Madagascar | 4.70 | 2012 |
| 875 | Belize | 4.70 | 2012 |
| 876 | Germany | 4.61 | 2013 est. |
| 877 | Bulgaria | 4.60 | 2012 |
| 878 | Madagascar | 4.60 | 2012 |
| 879 | Burundi | 4.60 | 2012 |
| 880 | Grenada | 4.60 | 2012 |
| 881 | Guatemala | 4.60 | 2012 |
| 882 | Panama | 4.60 | 2012 |
| 883 | Iceland | 4.60 | 2012 |
| 884 | Japan | 4.60 | 2012 |
| 885 | Australia | 4.60 | 2012 |
| 886 | Senegal | 4.60 | 2012 |
| 887 | Sierra Leone | 4.60 | 2012 |
| 888 | South Africa | 4.60 | 2012 |
| 889 | Uzbekistan | 4.60 | 2012 |
| 890 | Jordan | 4.60 | 2012 |
| 891 | Kuwait | 4.60 | 2013 est. |
| 892 | Latvia | 4.60 | 2012 |
| 893 | Libya | 4.60 | 2012 |
| 894 | Burma | 4.60 | 2012 |
| 895 | Italy | 4.54 | 2013 est. |
| 896 | Bulgaria | 4.50 | 2012 |
| 897 | Cyprus | 4.50 | 2012 |
| 898 | Ecuador | 4.50 | 2012 |
| 899 | Ghana | 4.50 | 2012 |
| 900 | Greece | 4.50 | 2013 est. |
| 901 | Greece | 4.50 | 2013 est. |
| 902 | Mozambique | 4.50 | 2012 |
| 903 | Niger | 4.50 | 2012 |
| 904 | Hungary | 4.50 | 2012 |
| 905 | Rwanda | 4.50 | 2012 |
| 906 | Argentina | 4.50 | 2012 |
| 907 | Bahamas, The | 4.50 | 2012 |
| 908 | Bangladesh | 4.50 | 2013 est. |
| 909 | Singapore | 4.50 | 2012 |
| 910 | South Africa | 4.50 | 2012 |
| 911 | Sri Lanka | 4.50 | 2012 |
| 912 | Lebanon | 4.50 | 2012 |
| 913 | Burkina Faso | 4.40 | 2012 |
| 914 | Monaco | 4.40 | 2013 est. |
| 915 | Congo, Republic of the | 4.40 | 2012 |
| 916 | Equatorial Guinea | 4.40 | 2012 |
| 917 | Estonia | 4.40 | 2012 |
| 918 | Finland | 4.40 | 2012 |
| 919 | New Zealand | 4.40 | 2012 |
| 920 | Panama | 4.40 | 2012 |
| 921 | Philippines | 4.40 | 2012 |
| 922 | Qatar | 4.40 | 2013 est. |
| 923 | Qatar | 4.40 | 2013 est. |
| 924 | Romania | 4.40 | 2012 |
| 925 | Russia | 4.40 | 2012 est. |
| 926 | Afghanistan | 4.40 | 2012 |
| 927 | Belgium | 4.40 | 2012 |
| 928 | Somalia | 4.40 | 2012 |
| 929 | Switzerland | 4.40 | 2013 est. |
| 930 | Tajikistan | 4.40 | 2012 est. |
| 931 | Tajikistan | 4.40 | 2012 est. |
| 932 | Trinidad and Tobago | 4.40 | 2012 |
| 933 | Tunisia | 4.40 | 2012 |
| 934 | United Kingdom | 4.40 | 2012 |
| 935 | Korea, South | 4.40 | 2011 est. |
| 936 | Kosovo | 4.40 | 2012 est. |
| 937 | Kuwait | 4.40 | 2013 est. |
| 938 | Latvia | 4.40 | 2012 |
| 939 | Cameroon | 4.40 | 2012 |
| 940 | Germany | 4.33 | 2013 est. |
| 941 | Cambodia | 4.30 | 2012 |
| 942 | Cuba | 4.30 | 2012 |
| 943 | Czech Republic | 4.30 | 2012 |
| 944 | Gabon | 4.30 | 2012 |
| 945 | Germany | 4.30 | 2013 est. |
| 946 | Malawi | 4.30 | 2012 |
| 947 | Romania | 4.30 | 2012 |
| 948 | Russia | 4.30 | 2012 est. |
| 949 | Suriname | 4.30 | 2012 |
| 950 | Tajikistan | 4.30 | 2012 est. |
| 951 | Vietnam | 4.30 | 2012 |
| 952 | Poland | 4.30 | 2012 |
| 953 | Cameroon | 4.20 | 2012 |
| 954 | Lebanon | 4.20 | 2012 |
| 955 | El Salvador | 4.20 | 2012 |
| 956 | Peru | 4.20 | 2012 |
| 957 | Poland | 4.20 | 2012 |
| 958 | Hungary | 4.20 | 2012 |
| 959 | Romania | 4.20 | 2012 |
| 960 | Australia | 4.20 | 2012 |
| 961 | Bahamas, The | 4.20 | 2012 |
| 962 | Sweden | 4.20 | 2012 |
| 963 | Trinidad and Tobago | 4.20 | 2012 |
| 964 | Turkmenistan | 4.20 | 2012 |
| 965 | Ukraine | 4.20 | 2012 |
| 966 | United Arab Emirates | 4.20 | 2012 |
| 967 | Uzbekistan | 4.20 | 2012 |
| 968 | Chad | 4.20 | 2012 |
| 969 | Germany | 4.19 | 2013 est. |
| 970 | Brazil | 4.10 | 2012 |
| 971 | Monaco | 4.10 | 2013 est. |
| 972 | Dominican Republic | 4.10 | 2012 |
| 973 | Estonia | 4.10 | 2012 |
| 974 | Gambia, The | 4.10 | 2012 |
| 975 | Germany | 4.10 | 2013 est. |
| 976 | Ghana | 4.10 | 2012 |
| 977 | Peru | 4.10 | 2012 |
| 978 | Honduras | 4.10 | 2012 |
| 979 | Romania | 4.10 | 2012 |
| 980 | Rwanda | 4.10 | 2012 |
| 981 | Australia | 4.10 | 2012 |
| 982 | Bangladesh | 4.10 | 2013 est. |
| 983 | Singapore | 4.10 | 2012 |
| 984 | Slovakia | 4.10 | 2012 |
| 985 | Spain | 4.10 | 2012 |
| 986 | Uganda | 4.10 | 2012 |
| 987 | Malaysia | 4.10 | 2012 |
| 988 | Burundi | 4.10 | 2012 |
| 989 | Italy | 4.09 | 2013 est. |
| 990 | Germany | 4.00 | 2013 est. |
| 991 | Ghana | 4.00 | 2012 |
| 992 | Peru | 4.00 | 2012 |
| 993 | Philippines | 4.00 | 2012 |
| 994 | Guyana | 4.00 | 2012 |
| 995 | Jamaica | 4.00 | 2012 |
| 996 | Maldives | 4.00 | 2012 |
| 997 | Azerbaijan | 4.00 | 2013 est. |
| 998 | Belize | 4.00 | 2012 |
| 999 | Slovenia | 4.00 | 2012 |
| 1000 | Uganda | 4.00 | 2012 |
| 1001 | United Kingdom | 4.00 | 2012 |
| 1002 | Uzbekistan | 4.00 | 2012 |
| 1003 | Japan | 4.00 | 2012 |
| 1004 | Nepal | 3.10 | 2013 est. |
| 1005 | Nepal | 2.50 | 2013 est. |


