CIA - The World Factbook --  Labor force - by occupation   

| Rank | country | (%) | Date of Information |
| 567 | Slovakia | 3.50 | December 2009 |
| 568 | Switzerland | 3.40 | 2010 |
| 569 | Anguilla | 3.00 | 2000 est. |
| 570 | Canada | 3.00 | 2006 est. |
| 571 | Seychelles | 3.00 | 2006 |
| 572 | Bermuda | 3.00 | 2004 est. |
| 573 | Bahamas, The | 3.00 | 2011 est. |
| 574 | France | 2.90 | 2012 est. |
| 575 | Hong Kong | 2.80 | 2013 est. |
| 576 | Jordan | 2.70 | 2007 est. |
| 577 | Kiribati | 2.70 | 2000 |
| 578 | Czech Republic | 2.60 | 2012 |
| 579 | Denmark | 2.60 | 2011 est. |
| 580 | Macau | 2.60 | 2013 |
| 581 | Macau | 2.50 | 2013 |
| 582 | Netherlands | 2.30 | 2011 est. |
| 583 | Burundi | 2.30 | 2002 est. |
| 584 | Slovenia | 2.20 | 2009 |
| 585 | Norway | 2.20 | 2012 |
| 586 | Puerto Rico | 2.10 | 2005 |
| 587 | Croatia | 2.10 | 2012 |
| 588 | Canada | 2.00 | 2006 est. |
| 589 | Mauritania | 2.00 | 2001 est. |
| 590 | Belgium | 2.00 | 2007 est. |
| 591 | Isle of Man | 2.00 | 2006 |
| 592 | Northern Mariana Islands | 1.90 | 2010 est. |
| 593 | Cayman Islands | 1.90 | 2008 est. |
| 594 | Israel | 1.60 | 2012 est. |
| 595 | Germany | 1.60 | 2011 |
| 596 | United Kingdom | 1.40 | 2006 est. |
| 597 | Malta | 1.40 | 2013 |
| 598 | Singapore | 1.30 | 2013 |
| 599 | Curacao | 1.20 | 2008 est. |
| 600 | Luxembourg | 1.20 | 2012 est. |
| 601 | Sint Maarten | 1.10 | 2008 est. |
| 602 | Sweden | 1.10 | 2008 est. |
| 603 | Isle of Man | 1.00 | 2006 |
| 604 | Isle of Man | 1.00 | 2006 |
| 605 | Virgin Islands | 1.00 | 2003 est. |
| 606 | Bahrain | 1.00 | 1997 est. |
| 607 | Micronesia, Federated States of | 0.90 | 2011 est. |
| 608 | Liechtenstein | 0.80 | 2012 |
| 609 | United States | 0.70 | 2009 |
| 610 | British Virgin Islands | 0.60 | 2005 |
| 611 | Andorra | 0.40 | 2010 |
| 612 | Guam | 0.30 | 2004 est. |
| 613 | San Marino | 0.20 | September 2013 est. |
| 614 | Monaco | 0.00 | 2012 est. |


