CIA - The World Factbook --  Exchange rates   

This entry provides the average annual price of a country's monetary unit for the time period specified, expressed in units of local currency per US dollar, as determined by international market forces or by official fiat. The International Organization for Standardization (ISO) 4217 alphabetic currency code for the national medium of exchange is presented in parenthesis. Closing daily exchange rates are not presented in The World Factbook, but are used to convert stock values - e.g., the market value of publicly traded shares - to US dollars as of the specified date.

| Rank | country | Exchange rates | Date of Information |
| 618 | Poland | 3.26 | NA |
| 619 | Malaysia | 3.22 | NA |
| 620 | Romania | 3.18 | NA |
| 621 | Argentina | 3.16 | NA |
| 622 | Poland | 3.12 | NA |
| 623 | Malaysia | 3.09 | NA |
| 624 | Malaysia | 3.06 | NA |
| 625 | Romania | 3.05 | NA |
| 626 | Romania | 3.05 | NA |
| 627 | Poland | 3.02 | NA |
| 628 | Peru | 3.01 | NA |
| 629 | Poland | 2.96 | NA |
| 630 | Peru | 2.91 | NA |
| 631 | Turkmenistan | 2.85 | NA |
| 632 | Turkmenistan | 2.85 | NA |
| 633 | Turkmenistan | 2.85 | NA |
| 634 | Turkmenistan | 2.85 | NA |
| 635 | Peru | 2.83 | NA |
| 636 | Papua New Guinea | 2.76 | NA |
| 637 | Peru | 2.75 | NA |
| 638 | Suriname | 2.75 | NA |
| 639 | Suriname | 2.75 | NA |
| 640 | Suriname | 2.75 | NA |
| 641 | Papua New Guinea | 2.72 | NA |
| 642 | Anguilla | 2.70 | NA |
| 643 | Anguilla | 2.70 | NA |
| 644 | Saint Lucia | 2.70 | NA |
| 645 | Saint Lucia | 2.70 | NA |
| 646 | Saint Lucia | 2.70 | NA |
| 647 | Saint Lucia | 2.70 | NA |
| 648 | Saint Vincent and the Grenadines | 2.70 | NA |
| 649 | Saint Vincent and the Grenadines | 2.70 | NA |
| 650 | Saint Vincent and the Grenadines | 2.70 | NA |
| 651 | Saint Vincent and the Grenadines | 2.70 | NA |
| 652 | Saint Kitts and Nevis | 2.70 | NA |
| 653 | Saint Kitts and Nevis | 2.70 | NA |
| 654 | Saint Kitts and Nevis | 2.70 | NA |
| 655 | Saint Kitts and Nevis | 2.70 | NA |
| 656 | Dominica | 2.70 | NA |
| 657 | Dominica | 2.70 | NA |
| 658 | Dominica | 2.70 | NA |
| 659 | Dominica | 2.70 | NA |
| 660 | Grenada | 2.70 | NA |
| 661 | Grenada | 2.70 | NA |
| 662 | Grenada | 2.70 | NA |
| 663 | Grenada | 2.70 | NA |
| 664 | Montserrat | 2.70 | NA |
| 665 | Montserrat | 2.70 | NA |
| 666 | Montserrat | 2.70 | NA |
| 667 | Montserrat | 2.70 | NA |
| 668 | Antigua and Barbuda | 2.70 | NA |
| 669 | Antigua and Barbuda | 2.70 | NA |
| 670 | Antigua and Barbuda | 2.70 | NA |
| 671 | Antigua and Barbuda | 2.70 | NA |
| 672 | Anguilla | 2.70 | NA |
| 673 | Anguilla | 2.70 | NA |
| 674 | Papua New Guinea | 2.70 | NA |
| 675 | Lithuania | 2.69 | NA |
| 676 | Sudan | 2.67 | NA |
| 677 | Peru | 2.64 | NA |
| 678 | Lithuania | 2.61 | NA |
| 679 | Venezuela | 2.58 | NA |
| 680 | Romania | 2.50 | NA |
| 681 | Samoa | 2.48 | NA |
| 682 | Lithuania | 2.48 | NA |
| 683 | Lithuania | 2.48 | NA |
| 684 | Papua New Guinea | 2.37 | NA |
| 685 | Lithuania | 2.33 | NA |
| 686 | Samoa | 2.32 | NA |
| 687 | Sudan | 2.31 | NA |
| 688 | Poland | 2.30 | NA |
| 689 | Sudan | 2.30 | NA |
| 690 | Samoa | 2.29 | NA |
| 691 | Venezuela | 2.15 | NA |
| 692 | Venezuela | 2.15 | NA |
| 693 | Sudan | 2.10 | NA |
| 694 | Papua New Guinea | 2.08 | NA |
| 695 | Belize | 2.00 | NA |
| 696 | Belize | 2.00 | NA |
| 697 | Belize | 2.00 | NA |
| 698 | Barbados | 2.00 | NA |
| 699 | Barbados | 2.00 | NA |
| 700 | Barbados | 2.00 | NA |
| 701 | Belize | 2.00 | NA |
| 702 | Brazil | 2.00 | NA |
| 703 | Belize | 2.00 | NA |
| 704 | Brazil | 1.95 | NA |
| 705 | Fiji | 1.92 | NA |
| 706 | Tonga | 1.91 | NA |
| 707 | Brazil | 1.86 | NA |
| 708 | Turkey | 1.80 | NA |
| 709 | Ghana | 1.80 | NA |
| 710 | Fiji | 1.79 | NA |
| 711 | Curacao | 1.79 | NA |
| 712 | Curacao | 1.79 | NA |
| 713 | Curacao | 1.79 | NA |
| 714 | Curacao | 1.79 | NA |
| 715 | Curacao | 1.79 | NA |
| 716 | Aruba | 1.79 | NA |
| 717 | Aruba | 1.79 | NA |
| 718 | Sint Maarten | 1.79 | NA |
| 719 | Sint Maarten | 1.79 | NA |
| 720 | Sint Maarten | 1.79 | NA |
| 721 | Sint Maarten | 1.79 | NA |
| 722 | Sint Maarten | 1.79 | NA |
| 723 | Fiji | 1.79 | NA |
| 724 | Georgia | 1.78 | NA |
| 725 | Brazil | 1.76 | NA |
| 726 | Tonga | 1.73 | NA |
| 727 | Tonga | 1.72 | NA |
| 728 | Georgia | 1.69 | NA |
| 729 | Brazil | 1.68 | NA |
| 730 | Turkey | 1.68 | NA |
| 731 | Georgia | 1.67 | NA |
| 732 | Tuvalu | 1.67 | NA |
| 733 | Tuvalu | 1.67 | NA |
| 734 | Georgia | 1.65 | NA |
| 735 | Tokelau | 1.60 | NA |
| 736 | New Zealand | 1.60 | NA |
| 737 | Pitcairn Islands | 1.60 | NA |
| 738 | Cook Islands | 1.60 | NA |
| 739 | Niue | 1.60 | NA |
| 740 | Tunisia | 1.56 | NA |
| 741 | Turkey | 1.55 | NA |
| 742 | Bulgaria | 1.52 | NA |
| 743 | Bosnia and Herzegovina | 1.52 | NA |
| 744 | Ghana | 1.51 | NA |
| 745 | Turkey | 1.50 | NA |
| 746 | Bulgaria | 1.48 | NA |
| 747 | Bosnia and Herzegovina | 1.48 | NA |
| 748 | Georgia | 1.47 | NA |
| 749 | Singapore | 1.45 | NA |
| 750 | Brunei | 1.45 | NA |
| 751 | Tunisia | 1.43 | NA |
| 752 | Ghana | 1.43 | NA |
| 753 | Niue | 1.42 | NA |
| 754 | Cook Islands | 1.42 | NA |
| 755 | New Zealand | 1.42 | NA |
| 756 | Pitcairn Islands | 1.42 | NA |
| 757 | Tokelau | 1.42 | NA |
| 758 | Singapore | 1.42 | NA |
| 759 | Ghana | 1.41 | NA |
| 760 | Bosnia and Herzegovina | 1.41 | NA |
| 761 | Tunisia | 1.41 | NA |
| 762 | Bosnia and Herzegovina | 1.41 | NA |
| 763 | Bulgaria | 1.41 | NA |
| 764 | Bulgaria | 1.40 | NA |
| 765 | Cook Islands | 1.39 | NA |
| 766 | Tokelau | 1.39 | NA |
| 767 | Pitcairn Islands | 1.39 | NA |
| 768 | Niue | 1.39 | NA |
| 769 | New Zealand | 1.39 | NA |
| 770 | Brunei | 1.36 | NA |
| 771 | Singapore | 1.36 | NA |
| 772 | Tunisia | 1.35 | NA |
| 773 | Turkey | 1.32 | NA |
| 774 | Bulgaria | 1.32 | NA |
| 775 | Bosnia and Herzegovina | 1.31 | NA |
| 776 | Tuvalu | 1.28 | NA |
| 777 | Norfolk Island | 1.28 | NA |
| 778 | Nauru | 1.28 | NA |
| 779 | Kiribati | 1.28 | NA |
| 780 | Christmas Island | 1.28 | NA |
| 781 | Australia | 1.28 | NA |
| 782 | Cocos (Keeling) Islands | 1.28 | NA |
| 783 | Libya | 1.27 | NA |
| 784 | Cook Islands | 1.27 | NA |
| 785 | Niue | 1.26 | NA |
| 786 | Tokelau | 1.26 | NA |
| 787 | New Zealand | 1.26 | NA |
| 788 | Pitcairn Islands | 1.26 | NA |
| 789 | Libya | 1.26 | NA |
| 790 | Singapore | 1.26 | NA |
| 791 | Brunei | 1.26 | NA |
| 792 | Libya | 1.25 | NA |
| 793 | Singapore | 1.25 | NA |
| 794 | Brunei | 1.25 | NA |
| 795 | New Zealand | 1.23 | NA |
| 796 | Pitcairn Islands | 1.23 | NA |
| 797 | Tokelau | 1.23 | NA |
| 798 | Cook Islands | 1.23 | NA |
| 799 | Niue | 1.23 | NA |
| 800 | Libya | 1.22 | NA |
| 801 | Libya | 1.21 | NA |
| 802 | Tunisia | 1.21 | NA |
| 803 | Cocos (Keeling) Islands | 1.21 | NA |
| 804 | Nauru | 1.21 | NA |
| 805 | Norfolk Island | 1.21 | NA |
| 806 | Tuvalu | 1.21 | NA |
| 807 | Australia | 1.21 | NA |
| 808 | Christmas Island | 1.21 | NA |
| 809 | Kiribati | 1.21 | NA |
| 810 | Canada | 1.14 | NA |
| 811 | Ghana | 1.10 | NA |
| 812 | Christmas Island | 1.09 | NA |
| 813 | Australia | 1.09 | NA |
| 814 | Kiribati | 1.09 | NA |
| 815 | Norfolk Island | 1.09 | NA |
| 816 | Cocos (Keeling) Islands | 1.09 | NA |
| 817 | Nauru | 1.09 | NA |
| 818 | Switzerland | 1.09 | NA |
| 819 | Liechtenstein | 1.09 | NA |
| 820 | Liechtenstein | 1.08 | NA |
| 821 | Switzerland | 1.08 | NA |
| 822 | Liechtenstein | 1.04 | NA |
| 823 | Switzerland | 1.04 | NA |
| 824 | Canada | 1.04 | NA |
| 825 | Canada | 1.03 | NA |
| 826 | Panama | 1.00 | NA |
| 827 | Panama | 1.00 | NA |
| 828 | Bermuda | 1.00 | NA |
| 829 | Bermuda | 1.00 | NA |
| 830 | Bahamas, The | 1.00 | NA |
| 831 | Bahamas, The | 1.00 | NA |
| 832 | Bahamas, The | 1.00 | NA |
| 833 | Bahamas, The | 1.00 | NA |
| 834 | Bahamas, The | 1.00 | NA |
| 835 | Panama | 1.00 | NA |
| 836 | Panama | 1.00 | NA |
| 837 | Panama | 1.00 | NA |
| 838 | El Salvador | 1.00 | NA |
| 839 | El Salvador | 1.00 | NA |
| 840 | Cuba | 1.00 | NA |
| 841 | Canada | 1.00 | NA |
| 842 | Canada | 0.99 | NA |
| 843 | Cuba | 0.98 | NA |
| 844 | Kiribati | 0.97 | NA |
| 845 | Australia | 0.97 | NA |
| 846 | Christmas Island | 0.97 | NA |
| 847 | Cocos (Keeling) Islands | 0.97 | NA |
| 848 | Nauru | 0.97 | NA |
| 849 | Norfolk Island | 0.97 | NA |
| 850 | Australia | 0.97 | NA |
| 851 | Cocos (Keeling) Islands | 0.97 | NA |
| 852 | Nauru | 0.97 | NA |
| 853 | Christmas Island | 0.97 | NA |
| 854 | Norfolk Island | 0.97 | NA |
| 855 | Tuvalu | 0.97 | NA |
| 856 | Liechtenstein | 0.94 | NA |
| 857 | Switzerland | 0.94 | NA |
| 858 | Cuba | 0.93 | NA |
| 859 | Cuba | 0.93 | NA |
| 860 | Cuba | 0.93 | NA |
| 861 | Liechtenstein | 0.89 | NA |
| 862 | Switzerland | 0.89 | NA |
| 863 | Cayman Islands | 0.83 | NA |
| 864 | Cayman Islands | 0.83 | NA |
| 865 | Cayman Islands | 0.83 | NA |
| 866 | Azerbaijan | 0.82 | NA |
| 867 | Azerbaijan | 0.80 | NA |
| 868 | Azerbaijan | 0.80 | NA |
| 869 | Azerbaijan | 0.79 | NA |
| 870 | Azerbaijan | 0.79 | NA |
| 871 | Saint Barthelemy | 0.78 | NA |
| 872 | Estonia | 0.78 | NA |
| 873 | Finland | 0.78 | NA |
| 874 | Holy See (Vatican City) | 0.78 | NA |
| 875 | Luxembourg | 0.78 | NA |
| 876 | Montenegro | 0.78 | NA |
| 877 | Monaco | 0.78 | NA |
| 878 | Malta | 0.78 | NA |
| 879 | Netherlands | 0.78 | NA |
| 880 | South Sudan | 0.78 | NA |
| 881 | Portugal | 0.78 | NA |
| 882 | Saint Pierre and Miquelon | 0.78 | NA |
| 883 | Slovenia | 0.78 | NA |
| 884 | France | 0.78 | NA |
| 885 | Germany | 0.78 | NA |
| 886 | Greece | 0.78 | NA |
| 887 | Italy | 0.78 | NA |
| 888 | Kosovo | 0.78 | NA |
| 889 | Slovakia | 0.78 | NA |
| 890 | Andorra | 0.78 | NA |
| 891 | Austria | 0.78 | NA |
| 892 | Belgium | 0.78 | NA |
| 893 | Cyprus | 0.78 | NA |
| 894 | European Union | 0.78 | NA |
| 895 | Ireland | 0.78 | NA |
| 896 | San Marino | 0.78 | NA |
| 897 | Spain | 0.78 | NA |
| 898 | Austria | 0.76 | NA |
| 899 | Andorra | 0.76 | NA |
| 900 | San Marino | 0.76 | NA |
| 901 | Finland | 0.76 | NA |
| 902 | Saint Barthelemy | 0.76 | NA |
| 903 | Holy See (Vatican City) | 0.76 | NA |
| 904 | Slovakia | 0.76 | NA |
| 905 | Luxembourg | 0.76 | NA |
| 906 | Montenegro | 0.76 | NA |
| 907 | Monaco | 0.76 | NA |
| 908 | Malta | 0.76 | NA |
| 909 | Netherlands | 0.76 | NA |
| 910 | Portugal | 0.76 | NA |
| 911 | Saint Martin | 0.76 | NA |
| 912 | Saint Pierre and Miquelon | 0.76 | NA |
| 913 | Slovenia | 0.76 | NA |
| 914 | France | 0.76 | NA |
| 915 | Germany | 0.76 | NA |
| 916 | Greece | 0.76 | NA |
| 917 | Italy | 0.76 | NA |
| 918 | Kosovo | 0.76 | NA |
| 919 | Andorra | 0.76 | NA |
| 920 | Austria | 0.76 | NA |
| 921 | Belgium | 0.76 | NA |
| 922 | Cyprus | 0.76 | NA |
| 923 | European Union | 0.76 | NA |
| 924 | Ireland | 0.76 | NA |
| 925 | Spain | 0.76 | NA |
| 926 | Slovenia | 0.72 | NA |
| 927 | Finland | 0.72 | NA |
| 928 | Spain | 0.72 | NA |
| 929 | Saint Barthelemy | 0.72 | NA |
| 930 | Holy See (Vatican City) | 0.72 | NA |
| 931 | Slovakia | 0.72 | NA |
| 932 | Luxembourg | 0.72 | NA |
| 933 | Montenegro | 0.72 | NA |
| 934 | Monaco | 0.72 | NA |
| 935 | Malta | 0.72 | NA |
| 936 | Netherlands | 0.72 | NA |
| 937 | Portugal | 0.72 | NA |
| 938 | Saint Martin | 0.72 | NA |
| 939 | Saint Pierre and Miquelon | 0.72 | NA |
| 940 | France | 0.72 | NA |
| 941 | Germany | 0.72 | NA |
| 942 | Greece | 0.72 | NA |
| 943 | Italy | 0.72 | NA |
| 944 | Kosovo | 0.72 | NA |
| 945 | Andorra | 0.72 | NA |
| 946 | Austria | 0.72 | NA |
| 947 | Belgium | 0.72 | NA |
| 948 | Cyprus | 0.72 | NA |
| 949 | European Union | 0.72 | NA |
| 950 | Ireland | 0.72 | NA |
| 951 | San Marino | 0.72 | NA |
| 952 | San Marino | 0.72 | NA |
| 953 | Spain | 0.72 | NA |
| 954 | Holy See (Vatican City) | 0.72 | NA |
| 955 | Slovakia | 0.72 | NA |
| 956 | Luxembourg | 0.72 | NA |
| 957 | Montenegro | 0.72 | NA |
| 958 | Monaco | 0.72 | NA |
| 959 | Malta | 0.72 | NA |
| 960 | Netherlands | 0.72 | NA |
| 961 | South Sudan | 0.72 | NA |
| 962 | Portugal | 0.72 | NA |
| 963 | Saint Pierre and Miquelon | 0.72 | NA |
| 964 | Slovenia | 0.72 | NA |
| 965 | France | 0.72 | NA |
| 966 | Germany | 0.72 | NA |
| 967 | Greece | 0.72 | NA |
| 968 | Italy | 0.72 | NA |
| 969 | Kosovo | 0.72 | NA |
| 970 | Belgium | 0.72 | NA |
| 971 | Cyprus | 0.72 | NA |
| 972 | European Union | 0.72 | NA |
| 973 | Ireland | 0.72 | NA |
| 974 | Finland | 0.72 | NA |
| 975 | Saint Barthelemy | 0.72 | NA |
| 976 | Estonia | 0.72 | NA |
| 977 | Saint Martin | 0.71 | NA |
| 978 | Jordan | 0.71 | NA |
| 979 | Jordan | 0.71 | NA |
| 980 | Jordan | 0.71 | NA |
| 981 | Jordan | 0.71 | NA |
| 982 | Jordan | 0.71 | NA |
| 983 | Slovenia | 0.68 | NA |
| 984 | Finland | 0.68 | NA |
| 985 | Spain | 0.68 | NA |
| 986 | Saint Barthelemy | 0.68 | NA |
| 987 | Holy See (Vatican City) | 0.68 | NA |
| 988 | Slovakia | 0.68 | NA |
| 989 | Luxembourg | 0.68 | NA |
| 990 | Montenegro | 0.68 | NA |
| 991 | Monaco | 0.68 | NA |
| 992 | Malta | 0.68 | NA |
| 993 | Netherlands | 0.68 | NA |
| 994 | Portugal | 0.68 | NA |
| 995 | Saint Martin | 0.68 | NA |
| 996 | Saint Pierre and Miquelon | 0.68 | NA |
| 997 | France | 0.68 | NA |
| 998 | Germany | 0.68 | NA |
| 999 | Greece | 0.68 | NA |
| 1000 | Italy | 0.68 | NA |
| 1001 | Kosovo | 0.68 | NA |
| 1002 | Andorra | 0.68 | NA |
| 1003 | Austria | 0.68 | NA |
| 1004 | Belgium | 0.68 | NA |
| 1005 | Cyprus | 0.68 | NA |
| 1006 | European Union | 0.68 | NA |
| 1007 | Ireland | 0.68 | NA |
| 1008 | San Marino | 0.68 | NA |
| 1009 | United Kingdom | 0.65 | NA |
| 1010 | Saint Helena, Ascension, and Tristan da Cunha | 0.65 | NA |
| 1011 | Gibraltar | 0.65 | NA |
| 1012 | Falkland Islands (Islas Malvinas) | 0.65 | NA |
| 1013 | Isle of Man | 0.65 | NA |
| 1014 | Isle of Man | 0.65 | NA |
| 1015 | Jersey | 0.65 | NA |
| 1016 | Guernsey | 0.65 | NA |
| 1017 | United Kingdom | 0.63 | NA |
| 1018 | Saint Helena, Ascension, and Tristan da Cunha | 0.63 | NA |
| 1019 | Gibraltar | 0.63 | NA |
| 1020 | Falkland Islands (Islas Malvinas) | 0.63 | NA |
| 1021 | Isle of Man | 0.63 | NA |
| 1022 | Jersey | 0.63 | NA |
| 1023 | Guernsey | 0.63 | NA |
| 1024 | United Kingdom | 0.62 | NA |
| 1025 | Saint Helena, Ascension, and Tristan da Cunha | 0.62 | NA |
| 1026 | Falkland Islands (Islas Malvinas) | 0.62 | NA |
| 1027 | Guernsey | 0.62 | NA |
| 1028 | Jersey | 0.62 | NA |
| 1029 | Gibraltar | 0.62 | NA |
| 1030 | United Kingdom | 0.62 | NA |
| 1031 | Saint Helena, Ascension, and Tristan da Cunha | 0.62 | NA |
| 1032 | Gibraltar | 0.62 | NA |
| 1033 | Falkland Islands (Islas Malvinas) | 0.62 | NA |
| 1034 | Isle of Man | 0.62 | NA |
| 1035 | Jersey | 0.62 | NA |
| 1036 | Guernsey | 0.62 | NA |
| 1037 | Latvia | 0.55 | NA |
| 1038 | Latvia | 0.53 | NA |
| 1039 | Saint Helena, Ascension, and Tristan da Cunha | 0.53 | NA |
| 1040 | Gibraltar | 0.53 | NA |
| 1041 | Isle of Man | 0.53 | NA |
| 1042 | Jersey | 0.53 | NA |
| 1043 | United Kingdom | 0.53 | NA |
| 1044 | Guernsey | 0.53 | NA |
| 1045 | Latvia | 0.51 | NA |
| 1046 | Latvia | 0.50 | NA |
| 1047 | Latvia | 0.47 | NA |
| 1048 | Oman | 0.38 | NA |
| 1049 | Oman | 0.38 | NA |
| 1050 | Oman | 0.38 | NA |
| 1051 | Oman | 0.38 | NA |
| 1052 | Oman | 0.38 | NA |
| 1053 | Bahrain | 0.38 | NA |
| 1054 | Bahrain | 0.38 | NA |
| 1055 | Bahrain | 0.38 | NA |
| 1056 | Bahrain | 0.38 | NA |
| 1057 | Bahrain | 0.38 | NA |
| 1058 | Kuwait | 0.29 | NA |
| 1059 | Kuwait | 0.29 | NA |
| 1060 | Kuwait | 0.28 | NA |
| 1061 | Kuwait | 0.28 | NA |
| 1062 | Kuwait | 0.27 | NA |


