CIA - The World Factbook --  Languages   

| Rank | country | (%) | Date of Information |
| 109 | French Polynesia | 31.40 | 2002 census |
| 110 | Mozambique | 30.10 | 1997 census |
| 111 | Wallis and Futuna | 30.10 | 2003 census |
| 112 | Singapore | 29.80 | 2010 est. |
| 113 | Burundi | 29.70 | 2008 est. |
| 114 | Estonia | 29.60 | 2011 est. |
| 115 | Ethiopia | 29.30 | 2007 est. |
| 116 | Bhutan | 28.00 | 2005 est. |
| 117 | Bhutan | 26.00 | 2005 est. |
| 118 | Mozambique | 25.30 | 1997 census |
| 119 | Macedonia | 25.10 | 2002 census |
| 120 | Northern Mariana Islands | 24.10 | 2010 est. |
| 121 | Ukraine | 24.00 | NA |
| 122 | Bhutan | 24.00 | 2005 est. |
| 123 | Belarus | 23.40 | 2009 est. |
| 124 | South Africa | 22.70 | 2011 est. |
| 125 | Switzerland | 22.60 | 2012 est. |
| 126 | Bhutan | 22.00 | 2005 est. |
| 127 | Canada | 22.00 | 2011 est. |
| 128 | Bolivia | 21.20 | 2001 census |
| 129 | Guam | 21.20 | 2010 est. |
| 130 | New Zealand | 20.50 | 2013 est. |
| 131 | Liberia | 20.00 | NA |
| 132 | Sri Lanka | 18.00 | NA |
| 133 | Iran | 18.00 | NA |
| 134 | Guam | 17.80 | 2010 est. |
| 135 | Northern Mariana Islands | 17.00 | 2010 est. |
| 136 | Spain | 17.00 | NA |
| 137 | Virgin Islands | 16.80 | 2000 census |
| 138 | Moldova | 16.40 | 2004 est. |
| 139 | Hungary | 16.00 | 2011 est. |
| 140 | Moldova | 16.00 | 2004 est. |
| 141 | South Africa | 16.00 | 2011 est. |
| 142 | Palau | 15.50 | 2005 est. |
| 143 | Ghana | 14.80 | 2000 census |
| 144 | Zambia | 14.70 | 2010 est. |
| 145 | Bolivia | 14.60 | 2001 census |
| 146 | Uzbekistan | 14.20 | NA |
| 147 | Aruba | 13.70 | 2010 est. |
| 148 | Kyrgyzstan | 13.60 | 1999 census |
| 149 | South Africa | 13.50 | 2011 est. |
| 150 | Peru | 13.00 | 2007 est. |
| 151 | Sint Maarten | 12.90 | 2001 census |
| 152 | Ghana | 12.70 | 2000 census |
| 153 | Kyrgyzstan | 12.50 | 1999 census |
| 154 | Pakistan | 12.00 | NA |
| 155 | Turkmenistan | 12.00 | NA |
| 156 | Singapore | 11.90 | 2010 est. |
| 157 | Nepal | 11.70 | 2011 est. |
| 158 | Tokelau | 11.60 | 2011 ests. |
| 159 | Zambia | 11.40 | 2010 est. |
| 160 | Namibia | 11.30 | 2011 est. |
| 161 | Hungary | 11.20 | 2011 est. |
| 162 | Afghanistan | 11.00 | NA |
| 163 | Niue | 11.00 | 2011 est. |
| 164 | Wallis and Futuna | 10.80 | 2003 census |
| 165 | Palau | 10.80 | 2005 est. |
| 166 | Mozambique | 10.70 | 1997 census |
| 167 | United States | 10.70 | NA |
| 168 | Tonga | 10.70 | 2006 est. |
| 169 | Canada | 10.50 | 2011 est. |
| 170 | Bulgaria | 10.50 | 2011 est. |
| 171 | Australia | 10.40 | 2011 est. |
| 172 | Namibia | 10.40 | 2011 est. |
| 173 | Nepal | 10.40 | 2011 est. |
| 174 | Russia | 10.30 | 2010 est. |
| 175 | Mozambique | 10.30 | 1997 census |
| 176 | Chile | 10.20 | 2012 est. |
| 177 | Northern Mariana Islands | 10.10 | 2010 est. |
| 178 | Guam | 10.00 | 2010 est. |
| 179 | Pakistan | 10.00 | NA |
| 180 | Iran | 10.00 | NA |
| 181 | Ghana | 9.90 | 2000 census |
| 182 | South Africa | 9.60 | 2011 est. |
| 183 | Latvia | 9.40 | 2011 est. |
| 184 | Mali | 9.40 | NA |
| 185 | Slovakia | 9.40 | 2011 est. |
| 186 | Zambia | 9.20 | 2010 est. |
| 187 | Burundi | 9.10 | 2008 est. |
| 188 | South Africa | 9.10 | 2011 est. |
| 189 | Georgia | 9.00 | NA |
| 190 | Turkmenistan | 9.00 | NA |
| 191 | Ukraine | 9.00 | NA |
| 192 | Belize | 8.90 | 2000 census |
| 193 | Slovakia | 8.80 | 2011 est. |
| 194 | Botswana | 8.60 | 2001 census |
| 195 | Namibia | 8.60 | 2011 est. |
| 196 | Sao Tome and Principe | 8.50 | 2012 est. |
| 197 | Namibia | 8.50 | 2011 est. |
| 198 | Mali | 8.50 | NA |
| 199 | Switzerland | 8.30 | 2012 est. |
| 200 | Cook Islands | 8.30 | 2011 est. |
| 201 | Sint Maarten | 8.20 | 2001 census |
| 202 | Bulgaria | 8.20 | 2011 est. |
| 203 | Kyrgyzstan | 8.20 | 1999 census |
| 204 | Singapore | 8.10 | 2010 est. |
| 205 | Ethiopia | 8.10 | 2007 est. |
| 206 | India | 8.10 | 2001 census |
| 207 | Sri Lanka | 8.00 | NA |
| 208 | Curacao | 8.00 | 2001 census |
| 209 | Thailand | 8.00 | 2010 est. |
| 210 | South Africa | 8.00 | 2011 est. |
| 211 | Pakistan | 8.00 | NA |
| 212 | Pakistan | 8.00 | NA |
| 213 | Pakistan | 8.00 | NA |
| 214 | Lithuania | 8.00 | 2011 est. |
| 215 | Botswana | 7.90 | 2001 census |
| 216 | Falkland Islands (Islas Malvinas) | 7.70 | 2006 est. |
| 217 | South Africa | 7.60 | 2011 est. |
| 218 | Mozambique | 7.50 | 1997 census |
| 219 | Northern Mariana Islands | 7.30 | 2010 est. |
| 220 | India | 7.20 | 2001 census |
| 221 | Mali | 7.20 | NA |
| 222 | Aruba | 7.10 | 2010 est. |
| 223 | Uzbekistan | 7.10 | NA |
| 224 | Iran | 7.00 | NA |
| 225 | India | 7.00 | 2001 census |
| 226 | Georgia | 7.00 | NA |
| 227 | Mozambique | 7.00 | 1997 census |
| 228 | Spain | 7.00 | NA |
| 229 | Turkmenistan | 7.00 | NA |
| 230 | Georgia | 7.00 | NA |
| 231 | Sao Tome and Principe | 6.80 | 2012 est. |
| 232 | Northern Mariana Islands | 6.80 | 2010 est. |
| 233 | Virgin Islands | 6.60 | 2000 census |
| 234 | Sao Tome and Principe | 6.60 | 2012 est. |
| 235 | Mali | 6.40 | NA |
| 236 | Romania | 6.30 | 2011 est. |
| 237 | Guam | 6.30 | 2010 est. |
| 238 | Rwanda | 6.20 | 2002 est. |
| 239 | Ethiopia | 6.20 | 2007 est. |
| 240 | Romania | 6.10 | 2011 est. |
| 241 | Aruba | 6.10 | 2010 est. |
| 242 | French Polynesia | 6.00 | 2002 census |
| 243 | Georgia | 6.00 | NA |
| 244 | Niue | 6.00 | 2011 est. |
| 245 | Iran | 6.00 | NA |
| 246 | Malta | 6.00 | 2005 est. |
| 247 | Nepal | 6.00 | 2011 est. |
| 248 | India | 5.90 | 2001 census |
| 249 | Ethiopia | 5.90 | 2007 est. |
| 250 | India | 5.90 | 2001 census |
| 251 | Nepal | 5.80 | 2011 est. |
| 252 | Mexico | 5.70 | 2005 |
| 253 | Mali | 5.60 | NA |
| 254 | Lithuania | 5.60 | 2011 est. |
| 255 | Mali | 5.60 | NA |
| 256 | Zambia | 5.50 | 2010 est. |
| 257 | Finland | 5.50 | 2012 est. |
| 258 | Montenegro | 5.30 | 2011 est. |
| 259 | Mauritius | 5.30 | 2011 est. |
| 260 | Austria | 5.30 | 2001 census |
| 261 | Russia | 5.30 | 2010 est. |
| 262 | Montenegro | 5.30 | 2011 est. |
| 263 | Nepal | 5.10 | 2011 est. |
| 264 | Seychelles | 5.10 | 2010 est. |
| 265 | Mozambique | 5.10 | 1997 census |
| 266 | Switzerland | 5.10 | 2012 est. |
| 267 | Australia | 5.00 | 2011 est. |
| 268 | India | 5.00 | 2001 census |
| 269 | Niue | 5.00 | 2011 est. |
| 270 | Macau | 5.00 | 2011 est. |
| 271 | Nauru | 5.00 | 2011 est. |
| 272 | Sao Tome and Principe | 4.90 | 2012 est. |
| 273 | Namibia | 4.80 | 2011 est. |
| 274 | Azerbaijan | 4.70 | 2009 est. |
| 275 | Ghana | 4.60 | 2000 census |
| 276 | Switzerland | 4.60 | 2012 est. |
| 277 | Jersey | 4.60 | 2001 census |
| 278 | Slovenia | 4.50 | 2002 census |
| 279 | Zambia | 4.50 | 2010 est. |
| 280 | India | 4.50 | 2001 census |
| 281 | South Africa | 4.50 | 2011 est. |
| 282 | Singapore | 4.40 | 2010 est. |
| 283 | Uzbekistan | 4.40 | NA |
| 284 | Slovenia | 4.40 | 2002 census |
| 285 | Mali | 4.30 | NA |
| 286 | Cyprus | 4.30 | 2011 est. |
| 287 | Liechtenstein | 4.30 | 2010 est. |
| 288 | Ghana | 4.30 | 2000 census |
| 289 | Ghana | 4.30 | 2000 census |
| 290 | Hungary | 4.20 | 2011 est. |
| 291 | Sint Maarten | 4.20 | 2001 census |
| 292 | Cyprus | 4.10 | 2011 est. |
| 293 | Tokelau | 4.10 | 2011 ests. |
| 294 | Singapore | 4.10 | 2010 est. |
| 295 | Mauritius | 4.10 | 2011 est. |
| 296 | Ecuador | 4.10 | 2010 est. |
| 297 | Afghanistan | 4.00 | NA |
| 298 | Curacao | 4.00 | 2001 census |
| 299 | Cayman Islands | 4.00 | 2010 est. |
| 300 | Ethiopia | 4.00 | 2007 est. |
| 301 | Hong Kong | 4.00 | 2011 est. |
| 302 | Montenegro | 4.00 | 2011 est. |
| 303 | Mozambique | 4.00 | 1997 census |
| 304 | Curacao | 3.90 | 2001 census |
| 305 | Belize | 3.90 | 2000 census |
| 306 | United States | 3.80 | NA |
| 307 | Moldova | 3.80 | 2004 est. |
| 308 | Bulgaria | 3.80 | 2011 est. |
| 309 | Seychelles | 3.80 | 2010 est. |
| 310 | Cambodia | 3.70 | 2008 est. |
| 311 | Ghana | 3.70 | 2000 census |
| 312 | India | 3.70 | 2001 census |
| 313 | Macau | 3.70 | 2011 est. |
| 314 | Burundi | 3.70 | 2008 est. |
| 315 | New Zealand | 3.50 | 2013 est. |
| 316 | Hong Kong | 3.50 | 2011 est. |
| 317 | Sint Maarten | 3.50 | 2001 census |
| 318 | Lithuania | 3.50 | 2011 est. |
| 319 | Mali | 3.50 | NA |
| 320 | Montenegro | 3.50 | 2011 est. |
| 321 | Macedonia | 3.50 | 2002 census |
| 322 | Ghana | 3.40 | 2000 census |
| 323 | Ghana | 3.40 | 2000 census |
| 324 | Namibia | 3.40 | 2011 est. |
| 325 | Switzerland | 3.40 | 2012 est. |
| 326 | Serbia | 3.40 | 2011 est. |
| 327 | Serbia | 3.40 | 2011 est. |
| 328 | Belize | 3.40 | 2000 census |
| 329 | Cayman Islands | 3.30 | 2010 est. |
| 330 | Falkland Islands (Islas Malvinas) | 3.30 | 2006 est. |
| 331 | Belarus | 3.30 | 2009 est. |
| 332 | Belize | 3.30 | 2000 census |
| 333 | India | 3.20 | 2001 census |
| 334 | Nepal | 3.20 | 2011 est. |
| 335 | India | 3.20 | 2001 census |
| 336 | Singapore | 3.20 | 2010 est. |
| 337 | Belarus | 3.10 | 2009 est. |
| 338 | Moldova | 3.10 | 2004 est. |
| 339 | Malta | 3.00 | 2005 est. |
| 340 | Russia | 3.00 | 2010 est. |
| 341 | Croatia | 3.00 | 2011 est. |
| 342 | Pakistan | 3.00 | NA |
| 343 | Nepal | 3.00 | 2011 est. |
| 344 | Czech Republic | 3.00 | 2011 census |
| 345 | Nepal | 3.00 | 2011 est. |
| 346 | Curacao | 2.90 | 2001 census |
| 347 | Ghana | 2.90 | 2000 census |
| 348 | American Samoa | 2.90 | 2000 census |
| 349 | Cyprus | 2.90 | 2011 est. |
| 350 | Zambia | 2.90 | 2010 est. |
| 351 | Botswana | 2.80 | 2001 census |
| 352 | India | 2.80 | 2001 census |
| 353 | United States | 2.70 | NA |
| 354 | Tokelau | 2.70 | 2011 ests. |
| 355 | Palau | 2.60 | 2005 est. |
| 356 | Switzerland | 2.60 | 2012 est. |
| 357 | Mali | 2.60 | NA |
| 358 | Nepal | 2.60 | 2011 est. |
| 359 | Mauritius | 2.60 | 2011 est. |
| 360 | Zambia | 2.50 | 2010 est. |
| 361 | Tokelau | 2.50 | 2011 ests. |
| 362 | Switzerland | 2.50 | 2012 est. |
| 363 | Cyprus | 2.50 | 2011 est. |
| 364 | South Africa | 2.50 | 2011 est. |
| 365 | South Africa | 2.40 | 2011 est. |
| 366 | Sao Tome and Principe | 2.40 | 2012 est. |
| 367 | Bolivia | 2.40 | 2001 census |
| 368 | American Samoa | 2.40 | 2000 census |
| 369 | Slovakia | 2.30 | 2011 est. |
| 370 | Macau | 2.30 | 2011 est. |
| 371 | Chile | 2.30 | 2012 est. |
| 372 | Austria | 2.30 | 2001 census |
| 373 | Namibia | 2.30 | 2011 est. |
| 374 | Austria | 2.20 | 2001 census |
| 375 | Nicaragua | 2.20 | 2005 est. |
| 376 | Sint Maarten | 2.20 | 2001 census |
| 377 | Ecuador | 2.20 | 2010 est. |
| 378 | Cyprus | 2.20 | 2011 est. |
| 379 | Switzerland | 2.20 | 2012 est. |
| 380 | Ethiopia | 2.20 | 2007 est. |
| 381 | South Africa | 2.10 | 2011 est. |
| 382 | American Samoa | 2.10 | 2000 census |
| 383 | Botswana | 2.10 | 2001 census |
| 384 | American Samoa | 2.00 | 2000 census |
| 385 | New Zealand | 2.00 | 2013 est. |
| 386 | Nicaragua | 2.00 | 2005 est. |
| 387 | Nauru | 2.00 | 2011 est. |
| 388 | Vanuatu | 2.00 | 2009 est. |
| 389 | Montenegro | 2.00 | 2011 est. |
| 390 | Macau | 2.00 | 2011 est. |
| 391 | Iran | 2.00 | NA |
| 392 | Iran | 2.00 | NA |
| 393 | Iran | 2.00 | NA |
| 394 | Spain | 2.00 | NA |
| 395 | Ethiopia | 2.00 | 2007 est. |
| 396 | Pakistan | 2.00 | NA |
| 397 | Poland | 2.00 | 2011 est. |
| 398 | Serbia | 1.90 | 2011 est. |
| 399 | Virgin Islands | 1.90 | 2000 census |
| 400 | Zambia | 1.90 | 2010 est. |
| 401 | Macedonia | 1.90 | 2002 census |
| 402 | Nepal | 1.90 | 2011 est. |
| 403 | Northern Mariana Islands | 1.90 | 2010 est. |
| 404 | Palau | 1.80 | 2005 est. |
| 405 | Serbia | 1.80 | 2011 est. |
| 406 | Marshall Islands | 1.80 | NA |
| 407 | Macedonia | 1.80 | 2002 census |
| 408 | Zambia | 1.80 | 2010 est. |
| 409 | Zambia | 1.80 | 2010 est. |
| 410 | Zambia | 1.80 | 2010 est. |
| 411 | Peru | 1.70 | 2007 est. |
| 412 | Namibia | 1.70 | 2011 est. |
| 413 | Zambia | 1.70 | 2010 est. |
| 414 | Ethiopia | 1.70 | 2007 est. |
| 415 | Aruba | 1.70 | 2010 est. |
| 416 | Cayman Islands | 1.70 | 2010 est. |
| 417 | Ethiopia | 1.70 | 2007 est. |
| 418 | Macau | 1.70 | 2011 est. |
| 419 | South Africa | 1.60 | 2011 est. |
| 420 | Hong Kong | 1.60 | 2011 est. |
| 421 | Hungary | 1.60 | 2011 est. |
| 422 | Czech Republic | 1.60 | 2011 census |
| 423 | Australia | 1.60 | 2011 est. |
| 424 | Austria | 1.60 | 2001 census |
| 425 | New Zealand | 1.60 | 2013 est. |
| 426 | Russia | 1.50 | 2010 est. |
| 427 | Sint Maarten | 1.50 | 2001 census |
| 428 | Ethiopia | 1.50 | 2007 est. |
| 429 | Aruba | 1.50 | 2010 est. |
| 430 | Zambia | 1.50 | 2010 est. |
| 431 | Serbia | 1.40 | 2011 est. |
| 432 | Seychelles | 1.40 | 2010 est. |
| 433 | Hong Kong | 1.40 | 2011 est. |
| 434 | Mauritius | 1.40 | 2011 est. |
| 435 | Canada | 1.40 | 2011 est. |
| 436 | Azerbaijan | 1.40 | 2009 est. |
| 437 | Australia | 1.40 | 2011 est. |
| 438 | Belize | 1.40 | 2000 census |
| 439 | Azerbaijan | 1.40 | 2009 est. |
| 440 | Poland | 1.30 | 2011 est. |
| 441 | Palau | 1.30 | 2005 est. |
| 442 | Thailand | 1.30 | 2010 est. |
| 443 | Zambia | 1.30 | 2010 est. |
| 444 | Hungary | 1.30 | 2011 est. |
| 445 | India | 1.30 | 2001 census |
| 446 | Ethiopia | 1.30 | 2007 est. |
| 447 | Nepal | 1.30 | 2011 est. |
| 448 | Australia | 1.30 | 2011 est. |
| 449 | Canada | 1.30 | 2011 est. |
| 450 | Canada | 1.30 | 2011 est. |
| 451 | Canada | 1.30 | 2011 est. |
| 452 | Macau | 1.30 | 2011 est. |
| 453 | Romania | 1.20 | 2011 est. |
| 454 | Ethiopia | 1.20 | 2007 est. |
| 455 | Tonga | 1.20 | 2006 est. |
| 456 | Zambia | 1.20 | 2010 est. |
| 457 | French Polynesia | 1.20 | 2002 census |
| 458 | Croatia | 1.20 | 2011 est. |
| 459 | Hungary | 1.20 | 2011 est. |
| 460 | India | 1.20 | 2001 census |
| 461 | Macedonia | 1.20 | 2002 census |
| 462 | Nepal | 1.20 | 2011 est. |
| 463 | New Zealand | 1.20 | 2013 est. |
| 464 | New Zealand | 1.20 | 2013 est. |
| 465 | Australia | 1.20 | 2011 est. |
| 466 | Australia | 1.20 | 2011 est. |
| 467 | Bolivia | 1.20 | 2001 census |
| 468 | Canada | 1.20 | 2011 est. |
| 469 | Canada | 1.20 | 2011 est. |
| 470 | Cyprus | 1.20 | 2011 est. |
| 471 | Estonia | 1.20 | 2011 est. |
| 472 | Singapore | 1.20 | 2010 est. |
| 473 | Singapore | 1.10 | 2010 est. |
| 474 | Singapore | 1.10 | 2010 est. |
| 475 | Tonga | 1.10 | 2006 est. |
| 476 | Zambia | 1.10 | 2010 est. |
| 477 | Guam | 1.10 | 2010 est. |
| 478 | Ethiopia | 1.10 | 2007 est. |
| 479 | Moldova | 1.10 | 2004 est. |
| 480 | Australia | 1.10 | 2011 est. |
| 481 | Canada | 1.10 | 2011 est. |
| 482 | Cyprus | 1.10 | 2011 est. |
| 483 | Liechtenstein | 1.10 | 2010 est. |
| 484 | New Zealand | 1.00 | 2013 est. |
| 485 | Pakistan | 1.00 | NA |
| 486 | Romania | 1.00 | 2011 est. |
| 487 | Russia | 1.00 | 2010 est. |
| 488 | Sao Tome and Principe | 1.00 | 2012 est. |
| 489 | Chile | 1.00 | 2012 est. |
| 490 | Greece | 1.00 | NA |
| 491 | Kyrgyzstan | 1.00 | 1999 census |
| 492 | Slovakia | 1.00 | 2011 est. |
| 493 | Armenia | 1.00 | 2011 est. |
| 494 | Armenia | 1.00 | 2011 est. |
| 495 | Zambia | 1.00 | 2010 est. |
| 496 | Malta | 0.90 | 2005 est. |
| 497 | Jersey | 0.90 | 2001 census |
| 498 | Lithuania | 0.90 | 2011 est. |
| 499 | Mexico | 0.80 | 2005 |
| 500 | Mexico | 0.80 | 2005 |
| 501 | United States | 0.70 | NA |
| 502 | Peru | 0.70 | 2007 est. |
| 503 | Seychelles | 0.70 | 2010 est. |
| 504 | Ecuador | 0.70 | 2010 est. |
| 505 | Palau | 0.70 | 2005 est. |
| 506 | Macau | 0.70 | 2011 est. |
| 507 | Palau | 0.70 | 2005 est. |
| 508 | Bulgaria | 0.70 | 2011 est. |
| 509 | Latvia | 0.60 | 2011 est. |
| 510 | Estonia | 0.60 | 2011 est. |
| 511 | Cyprus | 0.60 | 2011 est. |
| 512 | Mali | 0.60 | NA |
| 513 | Vanuatu | 0.60 | 2009 est. |
| 514 | Albania | 0.60 | 2011 est. |
| 515 | Tokelau | 0.60 | 2011 ests. |
| 516 | Albania | 0.50 | 2011 est. |
| 517 | Switzerland | 0.50 | 2012 est. |
| 518 | South Africa | 0.50 | 2011 est. |
| 519 | Poland | 0.50 | 2011 est. |
| 520 | Nicaragua | 0.50 | 2005 est. |
| 521 | Vanuatu | 0.50 | 2009 est. |
| 522 | Moldova | 0.40 | 2004 est. |
| 523 | Aruba | 0.40 | 2010 est. |
| 524 | Botswana | 0.40 | 2001 census |
| 525 | Zambia | 0.40 | 2010 est. |
| 526 | Peru | 0.30 | 2007 est. |
| 527 | Burundi | 0.30 | 2008 est. |
| 528 | French Polynesia | 0.30 | 2002 census |
| 529 | Rwanda | 0.30 | 2002 est. |
| 530 | Moldova | 0.30 | 2004 est. |
| 531 | Croatia | 0.20 | 2011 est. |
| 532 | Peru | 0.20 | 2007 est. |
| 533 | Nepal | 0.20 | 2011 est. |
| 534 | Wallis and Futuna | 0.20 | 2003 census |
| 535 | Burundi | 0.20 | 2008 est. |
| 536 | Chile | 0.20 | 2012 est. |
| 537 | Cyprus | 0.20 | 2011 est. |
| 538 | Belize | 0.20 | 2000 census |
| 539 | Finland | 0.20 | 2012 est. |
| 540 | Mauritius | 0.10 | 2011 est. |
| 541 | Rwanda | 0.10 | 2002 est. |
| 542 | Albania | 0.10 | 2011 est. |
| 543 | Estonia | 0.10 | 2011 est. |
| 544 | Rwanda | 0.10 | 2002 est. |
| 545 | Cayman Islands | 0.10 | 2010 est. |
| 546 | Burundi | 0.06 | 2008 est. |
| 547 | Rwanda | 0.03 | 2002 est. |
| 548 | Tonga | 0.03 | 2006 est. |
| 549 | Rwanda | 0.02 | 2002 est. |


